Timestamp,MPD_SERIAL,ID_PLANT,WELL_CODE,CLIENT,PROCEDURE_NO,ACTIVITY_CODE,DATE,TIME,Q_OUT_COR_TOTAL,SPP_RIG,BHP_MWD,BHP_MPD,BHP_DIFF,WHP2 _ACD,ECD_BIT_PWD,ECD_BIT_MPD,Q_IN_TOTAL
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:02,699,678,1408,962,1909,81,24,6,8306
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:03,1222,1222,723,790,1951,146,0,39,760
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:04,3283,601,913,1660,1557,41,23,9,735
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:05,60,1049,204,397,1451,220,30,36,1047
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:06,24,248,1619,1271,322,193,40,11,4977
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:07,2248,734,1942,630,111,6,31,9,9668
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:08,759,607,1294,1437,1801,97,38,20,407
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:09,3497,909,771,382,970,32,11,12,8957
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:10,5,1409,1561,515,136,103,24,0,4218
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:11,2195,626,166,573,1906,131,6,7,5288
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:12,927,197,1985,466,1421,197,26,28,2535
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:13,3463,973,721,663,249,36,20,41,6803
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:14,125,291,674,329,419,34,19,6,4958
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:15,3487,1011,699,1458,1486,77,15,18,2527
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:16,3880,382,1822,971,1867,7,15,35,8667
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:17,3141,769,981,265,880,124,35,13,10499
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:18,3104,68,79,1206,1972,139,10,1,7049
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:19,95,1233,878,533,1744,18,2,37,40
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:20,1124,1117,1480,420,1438,111,22,21,8103
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:21,1097,410,2018,983,99,134,1,34,5278
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:22,560,699,200,1026,609,172,13,26,434
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:23,1672,11,40,354,1407,191,10,13,6321
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:24,2008,704,1674,965,243,31,12,23,4631
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:25,113,1125,1283,2002,1382,64,21,2,6415
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:26,2232,1043,2070,733,1772,80,32,1,5279
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:27,3543,138,1827,231,1847,21,18,27,9323
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:28,2484,657,1606,288,1883,98,16,17,4213
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:29,749,38,1276,1564,1313,64,40,1,922
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:30,4040,423,1583,858,1825,77,5,27,1251
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:31,776,1366,785,690,254,175,15,7,7190
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:32,2637,1550,1397,1529,2025,53,30,22,2702
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:33,2895,121,1292,791,368,202,18,40,244
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:34,2189,634,2007,1968,1297,148,23,2,1930
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:35,1124,1040,679,786,1847,170,36,19,9484
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:36,25,998,11,1333,1930,30,11,23,4738
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:37,1992,89,686,1130,1740,58,14,29,4943
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:38,910,1058,1682,1111,255,104,33,30,6412
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:39,975,303,1583,1611,1920,28,21,20,7481
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:40,214,87,1677,1805,739,180,18,11,10309
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:41,4146,117,1827,949,89,11,32,6,6356
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:42,3950,474,808,717,1628,171,26,36,4251
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:43,1989,319,228,441,60,193,35,27,10293
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:44,1160,1169,950,456,1884,71,26,26,445
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:45,3223,263,828,1523,1056,89,31,42,138
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:46,3058,369,427,491,1168,166,27,7,9840
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:47,2959,1228,1200,274,638,26,39,31,2490
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:48,2889,366,517,2082,155,68,8,30,5686
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:49,3653,697,307,2043,273,165,36,42,7106
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:50,3679,797,613,968,717,201,40,23,9790
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:51,1406,1065,1381,1619,875,73,30,24,887
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:52,1165,1312,1078,282,1338,33,31,38,6239
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:53,3098,546,501,838,470,168,25,29,5616
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:54,1652,199,1217,625,1387,21,40,30,2378
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:55,2557,73,838,671,1248,157,24,8,4466
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:56,1783,334,2050,159,261,19,37,41,8180
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:57,2524,1458,1100,1383,1101,136,13,10,6734
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:58,1861,399,986,378,1716,193,6,5,4523
11/8/2018 0:16,1,2,WellFoo,MrClient,3,4,11/8/2018,0:16:59,1510,655,401,571,154,26,26,24,1793
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:00,319,1180,532,907,1265,154,28,12,2407
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:01,314,731,3,1146,866,183,0,19,2185
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:02,2332,1117,1225,945,1017,42,0,42,10014
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:03,2276,182,1935,1716,723,215,0,14,6813
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:04,3161,1491,2099,1580,599,128,17,26,409
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:05,2645,205,472,635,175,76,10,14,3746
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:06,1317,176,1966,542,1385,114,29,11,7495
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:07,3375,1311,23,88,1628,86,19,14,9098
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:08,556,1059,185,989,768,51,24,22,5132
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:09,1458,604,1811,1394,1991,168,17,23,628
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:10,3603,912,962,881,1404,189,24,33,5589
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:11,140,1000,1962,929,1128,65,30,5,7736
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:12,2959,369,825,1858,348,113,3,10,6228
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:13,3812,1184,1144,912,1871,17,23,19,9763
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:14,417,873,1188,1876,1312,204,6,24,778
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:15,2814,582,427,263,1290,192,7,34,4995
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:16,185,1508,327,1164,153,168,22,15,3780
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:17,2973,1524,724,1854,1244,206,20,17,9480
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:18,600,490,1720,1529,1410,131,29,10,7041
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:19,586,327,1541,534,387,19,35,17,7241
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:20,3885,527,719,1746,1818,129,19,22,5484
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:21,313,813,261,1392,505,152,13,38,6322
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:22,1261,261,783,320,1159,43,38,3,7950
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:23,1838,668,1885,67,76,178,6,3,9433
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:24,3008,158,251,1029,441,169,8,20,1205
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:25,1521,206,1813,763,1167,181,9,31,2635
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:26,3269,1262,1493,324,1881,95,19,42,6018
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:27,2903,490,1461,359,284,130,31,40,6787
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:28,4028,109,83,230,1116,190,20,16,10498
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:29,2978,440,875,1969,1590,127,7,14,5293
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:30,3752,780,1750,432,1167,189,9,2,4870
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:31,903,1561,894,1635,968,157,2,3,420
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:32,3053,264,1075,104,924,105,30,27,2633
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:33,3307,1439,1213,436,1760,21,13,4,3042
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:34,721,103,1866,363,328,39,38,18,1885
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:35,2418,907,1077,1849,150,146,41,9,5331
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:36,3391,680,497,291,190,52,6,21,4578
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:37,2937,196,208,1332,442,72,27,29,6640
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:38,3406,311,1567,407,1044,135,21,40,2564
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:39,3728,1524,808,1666,1867,57,4,19,7424
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:40,989,1467,806,220,379,101,4,0,7235
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:41,1352,1267,704,1683,383,165,20,10,4009
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:42,945,1017,105,2010,1063,102,34,37,4842
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:43,3599,772,491,1182,1857,142,13,25,9844
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:44,2885,976,1890,16,1870,167,7,7,8143
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:45,388,364,654,1113,417,179,14,27,1105
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:46,1604,777,1845,464,1439,151,19,42,6314
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:47,3592,558,683,485,1439,14,24,15,6512
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:48,480,333,655,1652,1698,3,33,15,5897
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:49,494,1180,1430,278,1409,30,28,22,337
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:50,2803,180,540,1246,1418,216,11,35,6672
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:51,1136,83,23,959,844,158,36,9,10235
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:52,852,357,141,2037,1541,46,0,25,2427
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:53,200,615,1776,1726,1191,114,39,35,2699
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:54,3208,274,29,844,1136,82,30,6,8756
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:55,1268,225,2038,1214,1404,99,31,38,655
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:56,3672,980,70,841,577,216,21,28,10437
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:57,375,601,1148,541,1868,32,8,25,293
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:58,1190,345,960,1756,518,135,33,36,4497
11/8/2018 0:17,1,2,WellFoo,MrClient,3,4,11/8/2018,0:17:59,3602,218,789,653,1350,176,29,10,8668
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:00,3236,1235,1546,309,1190,149,10,0,1519
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:01,3231,733,1122,596,765,77,3,40,4446
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:02,1285,1139,570,1687,1201,157,19,12,6013
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:03,1153,1367,865,1547,2022,219,24,32,8809
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:04,3643,1538,1274,511,515,52,25,28,5672
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:05,461,690,1302,1459,250,87,7,19,4914
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:06,1168,407,2073,909,1877,94,34,9,6503
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:07,2061,544,32,2060,927,144,42,8,9126
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:08,1756,260,379,86,1585,208,16,13,4499
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:09,1849,277,1706,1598,425,9,9,17,3725
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:10,2799,771,1810,924,259,22,18,6,9566
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:11,1597,1305,1068,1363,689,96,19,22,5054
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:12,2335,316,32,1447,2046,146,33,32,9583
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:13,393,450,1603,575,1286,44,24,2,1740
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:14,450,1237,1176,1839,616,45,0,31,9872
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:15,190,933,1369,1973,833,145,42,4,6835
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:16,2444,1175,386,1448,1840,30,34,28,10477
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:17,1756,1388,1460,2082,1916,122,31,33,2786
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:18,1064,1213,1391,129,991,17,8,8,8486
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:19,1194,62,1898,141,1004,186,7,37,8291
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:20,218,83,704,1245,243,41,25,26,9997
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:21,3165,1355,1092,1810,315,126,18,14,9411
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:22,2635,530,1435,1165,1445,188,22,26,7396
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:23,1250,1344,874,99,1750,180,33,9,6199
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:24,2439,867,338,2085,264,186,4,17,893
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:25,1963,261,791,2021,723,10,8,3,4543
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:26,3269,1232,1098,449,597,12,20,37,7035
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:27,1960,272,1193,1700,587,65,25,16,1147
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:28,1934,625,507,985,1705,132,14,34,10495
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:29,4093,204,1268,794,1836,102,28,32,8943
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:30,2714,1345,182,863,39,212,35,40,4449
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:31,3911,189,446,1621,1092,211,32,4,4680
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:32,149,1200,1293,1980,2044,199,14,27,6617
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:33,4030,946,1901,233,1120,110,41,11,9547
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:34,1098,1302,1527,1290,2057,42,34,21,5413
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:35,1489,477,930,1500,1492,204,36,30,7324
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:36,201,66,1390,11,158,110,23,26,9878
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:37,3563,223,1990,287,660,147,10,38,851
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:38,576,364,384,318,69,20,27,40,3873
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:39,3696,1517,1049,1233,295,185,0,15,5806
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:40,2851,1119,618,2029,1726,192,3,6,5589
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:41,3956,453,1291,1235,599,212,2,25,457
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:42,1495,1149,434,1332,1531,195,32,20,4187
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:43,3214,1092,1262,368,13,124,8,23,5979
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:44,764,1436,1974,989,1161,58,1,29,8921
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:45,1788,1220,1426,146,490,171,26,28,1244
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:46,2021,951,1640,1717,482,171,40,5,9533
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:47,1078,1203,200,1250,888,190,24,12,4721
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:48,2953,1168,669,1463,1030,181,19,23,6341
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:49,617,1019,270,1077,310,188,31,8,5752
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:50,517,327,1812,70,1274,11,8,13,7123
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:51,1889,1144,1764,333,1410,10,19,2,973
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:52,1361,987,678,699,1413,208,24,23,6273
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:53,2272,1422,2084,1652,874,160,42,28,2790
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:54,3911,1015,43,144,844,122,17,36,6869
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:55,2161,564,971,1988,1987,15,27,16,8568
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:56,3314,74,292,1724,194,2,19,25,3631
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:57,1621,776,924,807,57,17,35,21,7759
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:58,613,372,1221,1013,872,118,0,37,8925
11/8/2018 0:18,1,2,WellFoo,MrClient,3,4,11/8/2018,0:18:59,2880,1384,1933,1482,1994,113,12,7,7891
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:00,3747,753,1749,1579,1766,40,20,39,4198
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:01,381,1459,2067,1624,2035,207,24,37,2437
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:02,4011,1538,914,271,210,157,29,10,4106
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:03,900,1253,1793,1612,1322,168,13,15,1581
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:04,1465,1450,977,1865,1493,26,5,26,5456
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:05,1354,541,1443,2015,1312,44,39,4,8685
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:06,3333,406,640,74,988,188,29,5,7811
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:07,350,124,144,1271,1232,174,17,17,8497
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:08,631,782,472,1977,164,120,21,12,5277
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:09,2113,863,1042,2098,2022,146,18,23,182
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:10,3324,393,185,1068,1431,166,3,29,8004
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:11,3147,574,1487,787,846,166,42,38,4559
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:12,3461,856,1862,1347,772,165,35,37,5976
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:13,207,271,249,914,669,182,39,40,3593
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:14,2991,689,1183,1957,2016,104,31,32,1149
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:15,281,1183,1119,131,844,111,2,17,952
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:16,1530,1185,756,1511,112,220,23,42,5297
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:17,467,1360,383,1716,1939,126,22,26,4166
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:18,2430,939,2086,728,1452,46,14,13,8299
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:19,1357,443,1283,94,641,122,32,34,8098
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:20,942,1110,1795,1880,258,103,28,21,8814
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:21,225,466,23,765,29,145,35,0,8403
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:22,3219,16,662,841,2029,116,5,42,7730
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:23,1403,689,776,1412,166,139,35,19,490
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:24,2646,1528,1515,922,855,2,21,1,10312
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:25,2010,716,338,1499,1658,25,15,5,9835
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:26,907,958,1106,546,294,40,33,40,2289
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:27,764,214,888,1448,491,194,36,11,2555
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:28,3864,332,1094,2073,815,104,26,24,8335
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:29,3989,327,1976,51,783,178,37,30,6410
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:30,1910,812,963,163,85,109,5,34,164
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:31,730,590,1059,333,1695,198,33,0,709
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:32,1344,508,755,1445,760,137,0,27,8118
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:33,1023,700,10,651,579,13,13,24,9630
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:34,3877,769,846,1065,1776,157,30,4,2854
11/8/2018 0:19,1,2,WellFoo,MrClient,3,4,11/8/2018,0:19:35,3014,1111,605,421,38,44,14,18,308
