15:43:22:571	Application Starting
15:55:02:793	Upload Task event uploaded for counter28
15:55:03:917	Upload Task event uploaded for counter34
15:55:05:059	Upload Task event uploaded for counter36
15:55:06:192	Upload Task event uploaded for counter37
15:55:07:322	Upload Task event uploaded for counter38
15:55:08:453	Upload Task event uploaded for counter44
15:55:09:589	Upload Task event uploaded for counter45
15:55:10:707	Upload Task event uploaded for counter47
15:55:11:837	Upload Task event uploaded for counter51
15:55:12:968	Upload Task event uploaded for counter55
15:55:14:103	Upload Task event uploaded for counter56
15:55:15:237	Upload Task event uploaded for counter57
15:55:16:369	Upload Task event uploaded for counter58
15:55:17:513	Upload Task event uploaded for counter59
15:55:18:664	Upload Task event uploaded for counter60
15:55:19:816	Upload Task event uploaded for counter68
15:55:20:947	Upload Task event uploaded for counter79
15:55:22:097	Upload Task event uploaded for counter80
15:55:23:234	Upload Task event uploaded for counter83
15:55:24:364	Upload Task event uploaded for counter84
15:55:25:482	Upload Task event uploaded for counter92
15:55:26:603	Upload Task event uploaded for counter93
15:55:27:735	Upload Task event uploaded for counter100
15:55:28:876	Upload Task event uploaded for counter2
15:55:30:009	Upload Task event uploaded for counter3
15:55:31:141	Upload Task event uploaded for counter4
15:55:32:261	Upload Task event uploaded for counter15
15:55:33:385	Upload Task event uploaded for counter19
15:55:34:525	Upload Task event uploaded for counter24
15:55:35:656	Upload Task event uploaded for counter25
15:55:36:790	Upload Task event uploaded for counter27
15:55:37:935	Upload Task event uploaded for counter28
15:55:39:072	Upload Task event uploaded for counter30
15:55:40:192	Upload Task event uploaded for counter34
15:55:41:337	Upload Task event uploaded for counter36
15:55:42:471	Upload Task event uploaded for counter37
15:55:43:605	Upload Task event uploaded for counter38
15:55:44:748	Upload Task event uploaded for counter44
15:55:45:885	Upload Task event uploaded for counter45
15:55:47:020	Upload Task event uploaded for counter47
15:55:48:143	Upload Task event uploaded for counter55
15:55:49:276	Upload Task event uploaded for counter56
15:55:50:407	Upload Task event uploaded for counter57
15:55:51:547	Upload Task event uploaded for counter58
15:55:52:723	Upload Task event uploaded for counter59
15:55:53:870	Upload Task event uploaded for counter60
15:55:54:997	Upload Task event uploaded for counter62
15:55:56:125	Upload Task event uploaded for counter68
15:55:57:259	Upload Task event uploaded for counter79
15:55:58:395	Upload Task event uploaded for counter80
15:55:59:522	Upload Task event uploaded for counter82
15:56:00:695	Upload Task event uploaded for counter83
15:56:01:820	Upload Task event uploaded for counter84
15:56:02:942	Upload Task event uploaded for counter92
15:56:04:072	Upload Task event uploaded for counter93
15:56:05:205	Upload Task event uploaded for counter100
15:56:06:345	Upload Task event uploaded for counter2
15:56:07:490	Upload Task event uploaded for counter3
15:56:08:625	Upload Task event uploaded for counter4
15:56:09:755	Upload Task event uploaded for counter5
15:56:10:876	Upload Task event uploaded for counter15
15:56:12:015	Upload Task event uploaded for counter19
15:56:13:149	Upload Task event uploaded for counter24
15:56:14:299	Upload Task event uploaded for counter25
15:56:15:431	Upload Task event uploaded for counter28
15:56:16:560	Upload Task event uploaded for counter30
15:56:17:684	Upload Task event uploaded for counter34
15:56:18:803	Upload Task event uploaded for counter36
15:56:19:944	Upload Task event uploaded for counter37
15:56:21:075	Upload Task event uploaded for counter38
15:56:22:210	Upload Task event uploaded for counter41
15:56:23:348	Upload Task event uploaded for counter44
15:56:24:473	Upload Task event uploaded for counter45
15:56:25:593	Upload Task event uploaded for counter47
15:56:26:733	Upload Task event uploaded for counter54
15:56:27:867	Upload Task event uploaded for counter55
15:56:29:002	Upload Task event uploaded for counter56
15:56:30:133	Upload Task event uploaded for counter57
15:56:31:254	Upload Task event uploaded for counter59
15:56:32:378	Upload Task event uploaded for counter60
15:56:33:505	Upload Task event uploaded for counter62
15:56:34:642	Upload Task event uploaded for counter68
15:56:35:775	Upload Task event uploaded for counter79
15:56:36:907	Upload Task event uploaded for counter80
15:56:38:206	Upload Task event uploaded for counter82
15:56:39:326	Upload Task event uploaded for counter83
15:56:40:467	Upload Task event uploaded for counter84
15:56:41:597	Upload Task event uploaded for counter92
15:56:42:734	Upload Task event uploaded for counter93
15:56:43:880	Upload Task event uploaded for counter95
15:56:45:009	Upload Task event uploaded for counter100
15:56:46:138	Upload Task event uploaded for counter3
15:56:47:276	Upload Task event uploaded for counter4
15:56:48:402	Upload Task event uploaded for counter5
15:56:49:534	Upload Task event uploaded for counter15
15:56:50:664	Upload Task event uploaded for counter19
15:56:51:795	Upload Task event uploaded for counter24
15:56:52:928	Upload Task event uploaded for counter25
15:56:54:053	Upload Task event uploaded for counter28
15:56:55:176	Upload Task event uploaded for counter30
15:56:56:304	Upload Task event uploaded for counter34
15:56:57:435	Upload Task event uploaded for counter36
15:56:58:573	Upload Task event uploaded for counter37
15:56:59:714	Upload Task event uploaded for counter38
15:57:00:845	Upload Task event uploaded for counter41
15:57:01:967	Upload Task event uploaded for counter44
15:57:03:092	Upload Task event uploaded for counter45
15:57:04:225	Upload Task event uploaded for counter47
15:57:05:357	Upload Task event uploaded for counter51
15:57:06:485	Upload Task event uploaded for counter54
15:57:07:627	Upload Task event uploaded for counter55
15:57:08:767	Upload Task event uploaded for counter56
15:57:09:886	Upload Task event uploaded for counter57
15:57:11:014	Upload Task event uploaded for counter60
15:57:12:153	Upload Task event uploaded for counter62
15:57:13:281	Upload Task event uploaded for counter68
15:57:14:415	Upload Task event uploaded for counter79
15:57:15:554	Upload Task event uploaded for counter80
15:57:16:682	Upload Task event uploaded for counter82
15:57:17:803	Upload Task event uploaded for counter83
15:57:18:945	Upload Task event uploaded for counter84
15:57:20:083	Upload Task event uploaded for counter92
15:57:21:216	Upload Task event uploaded for counter93
15:57:22:367	Upload Task event uploaded for counter95
15:57:23:490	Upload Task event uploaded for counter100
15:57:24:612	Upload Task event uploaded for counter3
15:57:25:746	Upload Task event uploaded for counter4
15:57:26:885	Upload Task event uploaded for counter5
15:57:28:020	Upload Task event uploaded for counter15
15:57:29:158	Upload Task event uploaded for counter19
15:57:30:292	Upload Task event uploaded for counter23
15:57:31:418	Upload Task event uploaded for counter24
15:57:32:545	Upload Task event uploaded for counter25
15:57:33:683	Upload Task event uploaded for counter28
15:57:34:826	Upload Task event uploaded for counter30
15:57:35:966	Upload Task event uploaded for counter34
15:57:37:100	Upload Task event uploaded for counter36
15:57:38:222	Upload Task event uploaded for counter37
15:57:39:352	Upload Task event uploaded for counter38
15:57:40:485	Upload Task event uploaded for counter41
15:57:41:619	Upload Task event uploaded for counter44
15:57:42:748	Upload Task event uploaded for counter45
15:57:43:889	Upload Task event uploaded for counter47
15:57:45:021	Upload Task event uploaded for counter51
15:57:46:149	Upload Task event uploaded for counter54
15:57:47:271	Upload Task event uploaded for counter55
15:57:48:400	Upload Task event uploaded for counter56
15:57:49:531	Upload Task event uploaded for counter57
15:57:50:666	Upload Task event uploaded for counter60
15:57:51:795	Upload Task event uploaded for counter62
15:57:52:941	Upload Task event uploaded for counter68
15:57:54:062	Upload Task event uploaded for counter79
15:57:55:184	Upload Task event uploaded for counter80
15:57:56:331	Upload Task event uploaded for counter82
15:57:57:464	Upload Task event uploaded for counter83
15:57:58:645	Upload Task event uploaded for counter84
15:57:59:919	Upload Task event uploaded for counter92
15:58:01:206	Upload Task event uploaded for counter93
15:58:02:914	Upload Task event uploaded for counter94
15:58:04:241	Upload Task event uploaded for counter95
15:58:05:448	Upload Task event uploaded for counter100
15:58:06:678	Upload Task event uploaded for counter1
15:58:07:958	Upload Task event uploaded for counter2
15:58:09:352	Upload Task event uploaded for counter3
15:58:10:664	Upload Task event uploaded for counter4
15:58:11:867	Upload Task event uploaded for counter5
15:58:12:997	Upload Task event uploaded for counter15
15:58:14:130	Upload Task event uploaded for counter19
15:58:15:260	Upload Task event uploaded for counter23
15:58:16:392	Upload Task event uploaded for counter24
15:58:17:519	Upload Task event uploaded for counter25
15:58:18:637	Upload Task event uploaded for counter28
15:58:19:770	Upload Task event uploaded for counter30
15:58:20:906	Upload Task event uploaded for counter34
15:58:22:069	Upload Task event uploaded for counter36
15:58:23:200	Upload Task event uploaded for counter37
15:58:24:330	Upload Task event uploaded for counter38
15:58:25:482	Upload Task event uploaded for counter41
15:58:26:606	Upload Task event uploaded for counter44
15:58:27:732	Upload Task event uploaded for counter45
15:58:28:876	Upload Task event uploaded for counter47
15:58:30:011	Upload Task event uploaded for counter51
15:58:31:146	Upload Task event uploaded for counter54
15:58:32:295	Upload Task event uploaded for counter55
15:58:33:429	Upload Task event uploaded for counter56
15:58:34:557	Upload Task event uploaded for counter57
15:58:35:690	Upload Task event uploaded for counter59
15:58:36:841	Upload Task event uploaded for counter60
15:58:38:889	Upload Task event uploaded for counter62
15:58:40:019	Upload Task event uploaded for counter68
15:58:41:140	Upload Task event uploaded for counter79
15:58:42:261	Upload Task event uploaded for counter80
15:58:43:398	Upload Task event uploaded for counter82
15:58:44:529	Upload Task event uploaded for counter83
15:58:45:671	Upload Task event uploaded for counter84
15:58:46:805	Upload Task event uploaded for counter92
15:58:47:927	Upload Task event uploaded for counter93
15:58:49:047	Upload Task event uploaded for counter94
15:58:50:180	Upload Task event uploaded for counter95
15:58:51:312	Upload Task event uploaded for counter100
15:58:52:444	Upload Task event uploaded for counter1
15:58:53:579	Upload Task event uploaded for counter2
15:58:54:712	Upload Task event uploaded for counter3
15:58:55:840	Upload Task event uploaded for counter4
15:58:56:974	Upload Task event uploaded for counter5
15:58:58:101	Upload Task event uploaded for counter6
15:58:59:261	Upload Task event uploaded for counter15
15:59:00:395	Upload Task event uploaded for counter19
15:59:01:529	Upload Task event uploaded for counter23
15:59:02:675	Upload Task event uploaded for counter24
15:59:03:823	Upload Task event uploaded for counter25
15:59:04:948	Upload Task event uploaded for counter28
15:59:06:081	Upload Task event uploaded for counter30
15:59:07:212	Upload Task event uploaded for counter34
15:59:08:345	Upload Task event uploaded for counter36
15:59:09:481	Upload Task event uploaded for counter38
15:59:10:601	Upload Task event uploaded for counter41
15:59:11:721	Upload Task event uploaded for counter44
15:59:12:866	Upload Task event uploaded for counter45
15:59:13:995	Upload Task event uploaded for counter47
15:59:15:138	Upload Task event uploaded for counter51
15:59:16:315	Upload Task event uploaded for counter54
15:59:17:446	Upload Task event uploaded for counter55
15:59:18:584	Upload Task event uploaded for counter56
15:59:19:719	Upload Task event uploaded for counter57
15:59:20:858	Upload Task event uploaded for counter59
15:59:21:990	Upload Task event uploaded for counter60
15:59:23:136	Upload Task event uploaded for counter62
15:59:24:265	Upload Task event uploaded for counter68
15:59:25:404	Upload Task event uploaded for counter79
15:59:26:536	Upload Task event uploaded for counter80
15:59:27:676	Upload Task event uploaded for counter82
15:59:28:812	Upload Task event uploaded for counter83
15:59:29:961	Upload Task event uploaded for counter84
15:59:31:101	Upload Task event uploaded for counter92
15:59:32:240	Upload Task event uploaded for counter93
15:59:33:360	Upload Task event uploaded for counter94
15:59:34:501	Upload Task event uploaded for counter95
15:59:35:631	Upload Task event uploaded for counter100
15:59:36:760	Upload Task event uploaded for counter1
15:59:38:035	Upload Task event uploaded for counter2
15:59:39:210	Upload Task event uploaded for counter3
15:59:40:360	Upload Task event uploaded for counter5
15:59:41:487	Upload Task event uploaded for counter6
15:59:42:620	Upload Task event uploaded for counter15
15:59:43:757	Upload Task event uploaded for counter19
15:59:44:884	Upload Task event uploaded for counter23
15:59:46:018	Upload Task event uploaded for counter24
15:59:47:182	Upload Task event uploaded for counter25
15:59:48:319	Upload Task event uploaded for counter28
15:59:49:454	Upload Task event uploaded for counter30
15:59:50:586	Upload Task event uploaded for counter34
15:59:51:744	Upload Task event uploaded for counter36
15:59:52:913	Upload Task event uploaded for counter38
15:59:54:085	Upload Task event uploaded for counter41
15:59:55:217	Upload Task event uploaded for counter44
15:59:56:362	Upload Task event uploaded for counter45
15:59:57:495	Upload Task event uploaded for counter47
15:59:58:824	Upload Task event uploaded for counter49
16:00:00:036	Upload Task event uploaded for counter51
16:00:01:172	Upload Task event uploaded for counter54
16:00:02:302	Upload Task event uploaded for counter56
16:00:03:439	Upload Task event uploaded for counter57
16:00:04:566	Upload Task event uploaded for counter59
16:00:05:696	Upload Task event uploaded for counter60
16:00:06:842	Upload Task event uploaded for counter62
16:00:07:982	Upload Task event uploaded for counter65
16:00:09:117	Upload Task event uploaded for counter66
16:00:10:258	Upload Task event uploaded for counter68
16:00:11:384	Upload Task event uploaded for counter79
16:00:12:507	Upload Task event uploaded for counter80
16:00:13:637	Upload Task event uploaded for counter82
16:00:14:766	Upload Task event uploaded for counter83
16:00:15:896	Upload Task event uploaded for counter84
16:00:17:027	Upload Task event uploaded for counter92
16:00:18:169	Upload Task event uploaded for counter94
16:00:19:292	Upload Task event uploaded for counter95
16:00:20:566	Upload Task event uploaded for counter100
16:00:21:699	Upload Task event uploaded for counter1
16:00:22:887	Upload Task event uploaded for counter2
16:00:24:027	Upload Task event uploaded for counter3
16:00:25:201	Upload Task event uploaded for counter5
16:00:26:333	Upload Task event uploaded for counter6
16:00:27:476	Upload Task event uploaded for counter12
16:00:28:621	Upload Task event uploaded for counter15
16:00:29:751	Upload Task event uploaded for counter19
16:00:30:901	Upload Task event uploaded for counter23
16:00:32:070	Upload Task event uploaded for counter24
16:00:33:203	Upload Task event uploaded for counter25
16:00:34:324	Upload Task event uploaded for counter28
16:00:35:446	Upload Task event uploaded for counter30
16:00:36:575	Upload Task event uploaded for counter36
16:00:37:769	Upload Task event uploaded for counter38
16:00:38:914	Upload Task event uploaded for counter41
16:00:40:052	Upload Task event uploaded for counter47
16:00:41:203	Upload Task event uploaded for counter49
16:00:42:326	Upload Task event uploaded for counter51
16:00:43:448	Upload Task event uploaded for counter54
16:00:44:581	Upload Task event uploaded for counter55
16:00:45:715	Upload Task event uploaded for counter56
16:00:46:853	Upload Task event uploaded for counter57
16:00:47:987	Upload Task event uploaded for counter59
16:00:49:109	Upload Task event uploaded for counter60
16:00:50:228	Upload Task event uploaded for counter65
16:00:51:378	Upload Task event uploaded for counter66
16:00:52:509	Upload Task event uploaded for counter79
16:00:53:640	Upload Task event uploaded for counter80
16:00:54:784	Upload Task event uploaded for counter82
16:00:55:909	Upload Task event uploaded for counter83
16:00:57:036	Upload Task event uploaded for counter84
16:00:58:169	Upload Task event uploaded for counter85
16:00:59:305	Upload Task event uploaded for counter95
16:01:00:434	Upload Task event uploaded for counter100
16:01:01:589	Upload Task event uploaded for counter1
16:01:02:712	Upload Task event uploaded for counter2
16:01:03:837	Upload Task event uploaded for counter3
16:01:04:966	Upload Task event uploaded for counter5
16:01:06:108	Upload Task event uploaded for counter6
16:01:07:238	Upload Task event uploaded for counter12
16:01:08:367	Upload Task event uploaded for counter15
16:01:09:497	Upload Task event uploaded for counter19
16:01:10:635	Upload Task event uploaded for counter24
16:01:11:777	Upload Task event uploaded for counter25
16:01:12:903	Upload Task event uploaded for counter27
16:01:14:036	Upload Task event uploaded for counter30
16:01:15:164	Upload Task event uploaded for counter36
16:01:16:392	Upload Task event uploaded for counter38
16:01:17:587	Upload Task event uploaded for counter41
16:01:18:733	Upload Task event uploaded for counter47
16:01:19:854	Upload Task event uploaded for counter49
16:01:20:992	Upload Task event uploaded for counter51
16:01:22:125	Upload Task event uploaded for counter54
16:01:23:261	Upload Task event uploaded for counter55
16:01:24:396	Upload Task event uploaded for counter56
16:01:25:523	Upload Task event uploaded for counter57
16:01:26:645	Upload Task event uploaded for counter59
16:01:27:804	Upload Task event uploaded for counter62
16:01:28:940	Upload Task event uploaded for counter65
16:01:30:067	Upload Task event uploaded for counter66
16:01:31:194	Upload Task event uploaded for counter79
16:01:32:319	Upload Task event uploaded for counter80
16:01:33:448	Upload Task event uploaded for counter82
16:01:34:576	Upload Task event uploaded for counter83
16:01:35:697	Upload Task event uploaded for counter84
16:01:36:829	Upload Task event uploaded for counter85
16:01:37:957	Upload Task event uploaded for counter95
16:01:39:091	Upload Task event uploaded for counter100
16:01:40:222	Upload Task event uploaded for counter1
16:01:41:353	Upload Task event uploaded for counter2
16:01:42:473	Upload Task event uploaded for counter3
16:01:43:621	Upload Task event uploaded for counter5
16:01:44:750	Upload Task event uploaded for counter6
16:01:45:882	Upload Task event uploaded for counter12
16:01:47:026	Upload Task event uploaded for counter15
16:01:48:151	Upload Task event uploaded for counter19
16:01:49:275	Upload Task event uploaded for counter24
16:01:50:410	Upload Task event uploaded for counter25
16:01:51:554	Upload Task event uploaded for counter27
16:01:52:767	Upload Task event uploaded for counter30
16:01:53:899	Upload Task event uploaded for counter36
16:01:55:036	Upload Task event uploaded for counter38
16:01:56:156	Upload Task event uploaded for counter41
16:01:57:283	Upload Task event uploaded for counter47
16:01:58:425	Upload Task event uploaded for counter49
16:01:59:558	Upload Task event uploaded for counter51
16:02:00:691	Upload Task event uploaded for counter54
16:02:01:812	Upload Task event uploaded for counter55
16:02:02:968	Upload Task event uploaded for counter57
16:02:04:110	Upload Task event uploaded for counter58
16:02:05:229	Upload Task event uploaded for counter59
16:02:06:362	Upload Task event uploaded for counter62
16:02:07:491	Upload Task event uploaded for counter65
16:02:08:622	Upload Task event uploaded for counter66
16:02:09:760	Upload Task event uploaded for counter79
16:02:10:879	Upload Task event uploaded for counter80
16:02:11:999	Upload Task event uploaded for counter82
16:02:13:137	Upload Task event uploaded for counter83
16:02:14:267	Upload Task event uploaded for counter84
16:02:15:397	Upload Task event uploaded for counter85
16:02:16:529	Upload Task event uploaded for counter95
16:02:17:650	Upload Task event uploaded for counter98
16:02:18:771	Upload Task event uploaded for counter100
16:02:19:900	Upload Task event uploaded for counter1
16:02:21:036	Upload Task event uploaded for counter2
16:02:22:177	Upload Task event uploaded for counter3
16:02:23:315	Upload Task event uploaded for counter5
16:02:24:441	Upload Task event uploaded for counter6
16:02:25:574	Upload Task event uploaded for counter12
16:02:26:708	Upload Task event uploaded for counter15
16:02:27:831	Upload Task event uploaded for counter19
16:02:28:977	Upload Task event uploaded for counter24
16:02:30:114	Upload Task event uploaded for counter25
16:02:31:241	Upload Task event uploaded for counter27
16:02:32:371	Upload Task event uploaded for counter30
16:02:33:506	Upload Task event uploaded for counter36
16:02:34:627	Upload Task event uploaded for counter38
16:02:35:771	Upload Task event uploaded for counter41
16:02:36:907	Upload Task event uploaded for counter47
16:02:38:179	Upload Task event uploaded for counter49
16:02:39:334	Upload Task event uploaded for counter51
16:02:40:454	Upload Task event uploaded for counter54
16:02:41:588	Upload Task event uploaded for counter55
16:02:42:719	Upload Task event uploaded for counter58
16:02:43:850	Upload Task event uploaded for counter59
16:02:44:988	Upload Task event uploaded for counter62
16:02:46:134	Upload Task event uploaded for counter65
16:02:47:266	Upload Task event uploaded for counter66
16:02:48:397	Upload Task event uploaded for counter78
16:02:49:534	Upload Task event uploaded for counter79
16:02:50:662	Upload Task event uploaded for counter80
16:02:51:792	Upload Task event uploaded for counter82
16:02:52:935	Upload Task event uploaded for counter83
16:02:54:061	Upload Task event uploaded for counter84
16:02:55:210	Upload Task event uploaded for counter85
16:02:56:342	Upload Task event uploaded for counter95
16:02:57:465	Upload Task event uploaded for counter98
16:02:58:600	Upload Task event uploaded for counter100
16:02:59:737	Upload Task event uploaded for counter1
16:03:00:894	Upload Task event uploaded for counter2
16:03:02:032	Upload Task event uploaded for counter3
16:03:03:161	Upload Task event uploaded for counter5
16:03:04:296	Upload Task event uploaded for counter6
16:03:05:428	Upload Task event uploaded for counter12
16:03:06:558	Upload Task event uploaded for counter15
16:03:07:705	Upload Task event uploaded for counter19
16:03:08:835	Upload Task event uploaded for counter24
16:03:09:963	Upload Task event uploaded for counter25
16:03:11:083	Upload Task event uploaded for counter27
16:03:12:214	Upload Task event uploaded for counter30
16:03:13:346	Upload Task event uploaded for counter34
16:03:14:516	Upload Task event uploaded for counter37
16:03:15:647	Upload Task event uploaded for counter38
16:03:16:774	Upload Task event uploaded for counter41
16:03:17:901	Upload Task event uploaded for counter49
16:03:19:056	Upload Task event uploaded for counter51
16:03:20:240	Upload Task event uploaded for counter54
16:03:21:388	Upload Task event uploaded for counter55
16:03:22:535	Upload Task event uploaded for counter58
16:03:23:667	Upload Task event uploaded for counter59
16:03:24:803	Upload Task event uploaded for counter62
16:03:25:937	Upload Task event uploaded for counter65
16:03:27:058	Upload Task event uploaded for counter66
16:03:28:190	Upload Task event uploaded for counter78
16:03:29:322	Upload Task event uploaded for counter79
16:03:30:448	Upload Task event uploaded for counter80
16:03:31:576	Upload Task event uploaded for counter82
16:03:32:714	Upload Task event uploaded for counter83
16:03:33:832	Upload Task event uploaded for counter84
16:03:34:968	Upload Task event uploaded for counter85
16:03:36:108	Upload Task event uploaded for counter94
16:03:37:239	Upload Task event uploaded for counter95
16:03:38:378	Upload Task event uploaded for counter98
16:03:39:500	Upload Task event uploaded for counter100
16:03:40:622	Upload Task event uploaded for counter1
16:03:41:803	Upload Task event uploaded for counter2
16:03:42:942	Upload Task event uploaded for counter3
16:03:44:085	Upload Task event uploaded for counter5
16:03:45:215	Upload Task event uploaded for counter6
16:03:46:336	Upload Task event uploaded for counter10
16:03:47:468	Upload Task event uploaded for counter12
16:03:48:602	Upload Task event uploaded for counter15
16:03:49:722	Upload Task event uploaded for counter19
16:03:50:855	Upload Task event uploaded for counter24
16:03:51:994	Upload Task event uploaded for counter25
16:03:53:132	Upload Task event uploaded for counter27
16:03:54:274	Upload Task event uploaded for counter30
16:03:55:413	Upload Task event uploaded for counter34
16:03:56:535	Upload Task event uploaded for counter37
16:03:57:684	Upload Task event uploaded for counter38
16:03:58:837	Upload Task event uploaded for counter41
16:04:00:058	Upload Task event uploaded for counter49
16:04:01:353	Upload Task event uploaded for counter51
16:04:02:706	Upload Task event uploaded for counter54
16:04:04:015	Upload Task event uploaded for counter55
16:04:05:354	Upload Task event uploaded for counter56
16:04:06:516	Upload Task event uploaded for counter57
16:04:07:787	Upload Task event uploaded for counter58
16:04:09:074	Upload Task event uploaded for counter59
16:04:10:352	Upload Task event uploaded for counter60
16:04:11:654	Upload Task event uploaded for counter62
16:04:12:870	Upload Task event uploaded for counter65
16:04:14:000	Upload Task event uploaded for counter66
16:04:15:132	Upload Task event uploaded for counter78
16:04:16:263	Upload Task event uploaded for counter79
16:04:17:402	Upload Task event uploaded for counter80
16:04:18:528	Upload Task event uploaded for counter81
16:04:19:660	Upload Task event uploaded for counter82
16:04:20:795	Upload Task event uploaded for counter83
16:04:21:938	Upload Task event uploaded for counter85
16:04:23:075	Upload Task event uploaded for counter86
16:04:24:229	Upload Task event uploaded for counter94
16:04:25:419	Upload Task event uploaded for counter95
16:04:26:572	Upload Task event uploaded for counter98
16:04:27:694	Upload Task event uploaded for counter100
16:04:28:826	Upload Task event uploaded for counter1
16:04:29:958	Upload Task event uploaded for counter2
16:04:31:084	Upload Task event uploaded for counter3
16:04:32:217	Upload Task event uploaded for counter4
16:04:33:350	Upload Task event uploaded for counter5
16:04:34:497	Upload Task event uploaded for counter6
16:04:35:628	Upload Task event uploaded for counter10
16:04:36:762	Upload Task event uploaded for counter12
16:04:37:966	Upload Task event uploaded for counter15
16:04:39:097	Upload Task event uploaded for counter19
16:04:40:225	Upload Task event uploaded for counter24
16:04:41:352	Upload Task event uploaded for counter25
16:04:42:483	Upload Task event uploaded for counter27
16:04:43:618	Upload Task event uploaded for counter30
16:04:44:748	Upload Task event uploaded for counter34
16:04:45:889	Upload Task event uploaded for counter37
16:04:47:015	Upload Task event uploaded for counter38
16:04:48:151	Upload Task event uploaded for counter41
16:04:49:285	Upload Task event uploaded for counter45
16:04:50:406	Upload Task event uploaded for counter49
16:04:51:547	Upload Task event uploaded for counter51
16:04:52:677	Upload Task event uploaded for counter54
16:04:53:800	Upload Task event uploaded for counter55
16:04:54:931	Upload Task event uploaded for counter56
16:04:56:070	Upload Task event uploaded for counter57
16:04:57:200	Upload Task event uploaded for counter59
16:04:58:334	Upload Task event uploaded for counter60
16:04:59:464	Upload Task event uploaded for counter62
16:05:00:588	Upload Task event uploaded for counter65
16:05:01:728	Upload Task event uploaded for counter66
16:05:02:860	Upload Task event uploaded for counter68
16:05:03:980	Upload Task event uploaded for counter78
16:05:05:137	Upload Task event uploaded for counter79
16:05:06:294	Upload Task event uploaded for counter80
16:05:07:427	Upload Task event uploaded for counter81
16:05:08:561	Upload Task event uploaded for counter82
16:05:09:689	Upload Task event uploaded for counter83
16:05:10:834	Upload Task event uploaded for counter85
16:05:11:973	Upload Task event uploaded for counter86
16:05:13:103	Upload Task event uploaded for counter94
16:05:14:266	Upload Task event uploaded for counter95
16:05:15:420	Upload Task event uploaded for counter98
16:05:16:563	Upload Task event uploaded for counter100
16:05:17:754	Upload Task event uploaded for counter1
16:05:18:927	Upload Task event uploaded for counter2
16:05:20:056	Upload Task event uploaded for counter3
16:05:21:288	Upload Task cancellation request
16:05:21:296	Upload Task completed
