16:20:21:945	Application Starting
16:31:32:416	Upload Task event uploaded for counter27
16:31:33:481	Upload Task event uploaded for counter28
16:31:34:546	Upload Task event uploaded for counter34
16:31:35:618	Upload Task event uploaded for counter36
16:31:36:690	Upload Task event uploaded for counter37
16:31:37:758	Upload Task event uploaded for counter38
16:31:38:824	Upload Task event uploaded for counter44
16:31:39:888	Upload Task event uploaded for counter45
16:31:40:953	Upload Task event uploaded for counter47
16:31:42:021	Upload Task event uploaded for counter51
16:31:43:090	Upload Task event uploaded for counter55
16:31:44:166	Upload Task event uploaded for counter56
16:31:45:234	Upload Task event uploaded for counter57
16:31:46:319	Upload Task event uploaded for counter58
16:31:47:382	Upload Task event uploaded for counter59
16:31:48:460	Upload Task event uploaded for counter60
16:31:49:523	Upload Task event uploaded for counter68
16:31:50:581	Upload Task event uploaded for counter79
16:31:51:653	Upload Task event uploaded for counter80
16:31:52:719	Upload Task event uploaded for counter83
16:31:53:784	Upload Task event uploaded for counter84
16:31:54:853	Upload Task event uploaded for counter92
16:31:55:917	Upload Task event uploaded for counter93
16:31:57:001	Upload Task event uploaded for counter100
16:31:58:060	Upload Task event uploaded for counter2
16:31:59:129	Upload Task event uploaded for counter3
16:32:00:195	Upload Task event uploaded for counter4
16:32:01:260	Upload Task event uploaded for counter15
16:32:02:329	Upload Task event uploaded for counter19
16:32:03:397	Upload Task event uploaded for counter24
16:32:04:471	Upload Task event uploaded for counter25
16:32:05:536	Upload Task event uploaded for counter27
16:32:06:603	Upload Task event uploaded for counter28
16:32:07:671	Upload Task event uploaded for counter30
16:32:08:739	Upload Task event uploaded for counter34
16:32:09:804	Upload Task event uploaded for counter36
16:32:10:872	Upload Task event uploaded for counter37
16:32:11:975	Upload Task event uploaded for counter38
16:32:13:042	Upload Task event uploaded for counter44
16:32:14:420	Upload Task event uploaded for counter45
16:32:15:484	Upload Task event uploaded for counter47
16:32:16:553	Upload Task event uploaded for counter55
16:32:17:658	Upload Task event uploaded for counter56
16:32:18:729	Upload Task event uploaded for counter57
16:32:19:793	Upload Task event uploaded for counter58
16:32:20:863	Upload Task event uploaded for counter59
16:32:21:927	Upload Task event uploaded for counter60
16:32:22:994	Upload Task event uploaded for counter62
16:32:24:059	Upload Task event uploaded for counter68
16:32:25:117	Upload Task event uploaded for counter79
16:32:26:183	Upload Task event uploaded for counter80
16:32:27:248	Upload Task event uploaded for counter82
16:32:28:321	Upload Task event uploaded for counter83
16:32:29:387	Upload Task event uploaded for counter84
16:32:30:445	Upload Task event uploaded for counter92
16:32:31:527	Upload Task event uploaded for counter93
16:32:32:592	Upload Task event uploaded for counter100
16:32:33:665	Upload Task event uploaded for counter2
16:32:34:730	Upload Task event uploaded for counter3
16:32:35:797	Upload Task event uploaded for counter4
16:32:36:862	Upload Task event uploaded for counter5
16:32:37:927	Upload Task event uploaded for counter15
16:32:39:000	Upload Task event uploaded for counter19
16:32:40:065	Upload Task event uploaded for counter24
16:32:41:150	Upload Task event uploaded for counter25
16:32:42:276	Upload Task event uploaded for counter28
16:32:43:341	Upload Task event uploaded for counter30
16:32:44:409	Upload Task event uploaded for counter34
16:32:45:487	Upload Task event uploaded for counter36
16:32:46:556	Upload Task event uploaded for counter37
16:32:47:620	Upload Task event uploaded for counter38
16:32:48:684	Upload Task event uploaded for counter41
16:32:49:749	Upload Task event uploaded for counter44
16:32:50:815	Upload Task event uploaded for counter45
16:32:51:887	Upload Task event uploaded for counter47
16:32:52:955	Upload Task event uploaded for counter54
16:32:54:023	Upload Task event uploaded for counter55
16:32:55:092	Upload Task event uploaded for counter56
16:32:56:173	Upload Task event uploaded for counter57
16:32:57:237	Upload Task event uploaded for counter59
16:32:58:304	Upload Task event uploaded for counter60
16:32:59:370	Upload Task event uploaded for counter62
16:33:00:441	Upload Task event uploaded for counter68
16:33:01:506	Upload Task event uploaded for counter79
16:33:02:573	Upload Task event uploaded for counter80
16:33:03:645	Upload Task event uploaded for counter82
16:33:04:700	Upload Task event uploaded for counter83
16:33:05:769	Upload Task event uploaded for counter84
16:33:06:834	Upload Task event uploaded for counter92
16:33:07:903	Upload Task event uploaded for counter93
16:33:08:968	Upload Task event uploaded for counter95
16:33:10:037	Upload Task event uploaded for counter100
16:33:11:103	Upload Task event uploaded for counter3
16:33:12:170	Upload Task event uploaded for counter4
16:33:13:235	Upload Task event uploaded for counter5
16:33:14:307	Upload Task event uploaded for counter15
16:33:15:371	Upload Task event uploaded for counter19
16:33:16:438	Upload Task event uploaded for counter24
16:33:17:505	Upload Task event uploaded for counter25
16:33:18:570	Upload Task event uploaded for counter28
16:33:19:639	Upload Task event uploaded for counter30
16:33:20:703	Upload Task event uploaded for counter34
16:33:21:766	Upload Task event uploaded for counter36
16:33:22:850	Upload Task event uploaded for counter37
16:33:23:914	Upload Task event uploaded for counter38
16:33:24:979	Upload Task event uploaded for counter41
16:33:26:043	Upload Task event uploaded for counter44
16:33:27:109	Upload Task event uploaded for counter45
16:33:28:184	Upload Task event uploaded for counter47
16:33:29:255	Upload Task event uploaded for counter51
16:33:30:320	Upload Task event uploaded for counter54
16:33:31:389	Upload Task event uploaded for counter55
16:33:32:455	Upload Task event uploaded for counter56
16:33:33:523	Upload Task event uploaded for counter57
16:33:34:587	Upload Task event uploaded for counter60
16:33:35:655	Upload Task event uploaded for counter62
16:33:36:709	Upload Task event uploaded for counter68
16:33:37:778	Upload Task event uploaded for counter79
16:33:38:842	Upload Task event uploaded for counter80
16:33:39:913	Upload Task event uploaded for counter82
16:33:40:978	Upload Task event uploaded for counter83
16:33:42:046	Upload Task event uploaded for counter84
16:33:43:110	Upload Task event uploaded for counter92
16:33:44:177	Upload Task event uploaded for counter93
16:33:45:243	Upload Task event uploaded for counter95
16:33:46:309	Upload Task event uploaded for counter100
16:33:47:416	Upload Task event uploaded for counter3
16:33:48:482	Upload Task event uploaded for counter4
16:33:49:559	Upload Task event uploaded for counter5
16:33:50:624	Upload Task event uploaded for counter15
16:33:51:693	Upload Task event uploaded for counter19
16:33:52:760	Upload Task event uploaded for counter23
16:33:53:826	Upload Task event uploaded for counter24
16:33:54:901	Upload Task event uploaded for counter25
16:33:55:965	Upload Task event uploaded for counter28
16:33:57:031	Upload Task event uploaded for counter30
16:33:58:097	Upload Task event uploaded for counter34
16:33:59:168	Upload Task event uploaded for counter36
16:34:00:244	Upload Task event uploaded for counter37
16:34:01:395	Upload Task event uploaded for counter38
16:34:02:465	Upload Task event uploaded for counter41
16:34:03:532	Upload Task event uploaded for counter44
16:34:04:598	Upload Task event uploaded for counter45
16:34:05:666	Upload Task event uploaded for counter47
16:34:06:741	Upload Task event uploaded for counter51
16:34:07:810	Upload Task event uploaded for counter54
16:34:08:876	Upload Task event uploaded for counter55
16:34:09:939	Upload Task event uploaded for counter56
16:34:10:999	Upload Task event uploaded for counter57
16:34:12:075	Upload Task event uploaded for counter60
16:34:13:138	Upload Task event uploaded for counter62
16:34:14:202	Upload Task event uploaded for counter68
16:34:15:271	Upload Task event uploaded for counter79
16:34:16:335	Upload Task event uploaded for counter80
16:34:17:400	Upload Task event uploaded for counter82
16:34:18:465	Upload Task event uploaded for counter83
16:34:19:530	Upload Task event uploaded for counter84
16:34:20:597	Upload Task event uploaded for counter92
16:34:21:666	Upload Task event uploaded for counter93
16:34:22:740	Upload Task event uploaded for counter94
16:34:23:812	Upload Task event uploaded for counter95
16:34:24:878	Upload Task event uploaded for counter100
16:34:25:943	Upload Task event uploaded for counter1
16:34:27:010	Upload Task event uploaded for counter2
16:34:28:077	Upload Task event uploaded for counter3
16:34:29:162	Upload Task event uploaded for counter4
16:34:30:227	Upload Task event uploaded for counter5
16:34:31:301	Upload Task event uploaded for counter15
16:34:32:366	Upload Task event uploaded for counter19
16:34:33:431	Upload Task event uploaded for counter23
16:34:34:499	Upload Task event uploaded for counter24
16:34:35:564	Upload Task event uploaded for counter25
16:34:36:630	Upload Task event uploaded for counter28
16:34:37:706	Upload Task event uploaded for counter30
16:34:38:772	Upload Task event uploaded for counter34
16:34:39:838	Upload Task event uploaded for counter36
16:34:40:905	Upload Task event uploaded for counter37
16:34:41:969	Upload Task event uploaded for counter38
16:34:43:037	Upload Task event uploaded for counter41
16:34:44:129	Upload Task cancellation request
16:34:44:134	Upload Task completed
