10:58:57:847	Application Starting
13:50:57:417	Upload Task event uploaded for counter45
13:50:58:570	Upload Task event uploaded for counter47
13:50:59:717	Upload Task event uploaded for counter51
13:51:00:860	Upload Task event uploaded for counter54
13:51:01:997	Upload Task event uploaded for counter55
13:51:03:143	Upload Task event uploaded for counter56
13:51:04:268	Upload Task event uploaded for counter58
13:51:05:456	Upload Task event uploaded for counter59
13:51:06:593	Upload Task event uploaded for counter62
13:51:07:720	Upload Task event uploaded for counter84
13:51:08:851	Upload Task event uploaded for counter92
13:51:09:987	Upload Task event uploaded for counter93
13:51:11:109	Upload Task event uploaded for counter94
13:51:12:246	Upload Task event uploaded for counter95
13:51:13:394	Upload Task event uploaded for counter1
13:51:14:536	Upload Task event uploaded for counter2
13:51:15:666	Upload Task event uploaded for counter4
13:51:16:794	Upload Task event uploaded for counter15
13:51:17:990	Upload Task event uploaded for counter23
13:51:19:157	Upload Task event uploaded for counter27
13:51:20:335	Upload Task event uploaded for counter28
13:51:21:475	Upload Task event uploaded for counter34
13:51:22:770	Upload Task event uploaded for counter36
13:51:23:909	Upload Task event uploaded for counter41
13:51:25:044	Upload Task event uploaded for counter44
13:51:26:186	Upload Task event uploaded for counter45
13:51:27:316	Upload Task event uploaded for counter47
13:51:28:445	Upload Task event uploaded for counter51
13:51:29:600	Upload Task event uploaded for counter54
13:51:30:739	Upload Task event uploaded for counter55
13:51:31:881	Upload Task event uploaded for counter56
13:51:33:006	Upload Task event uploaded for counter58
13:51:34:138	Upload Task event uploaded for counter59
13:51:35:273	Upload Task event uploaded for counter62
13:51:36:431	Upload Task event uploaded for counter79
13:51:37:571	Upload Task event uploaded for counter80
13:51:38:758	Upload Task event uploaded for counter84
13:51:39:884	Upload Task event uploaded for counter92
13:51:41:014	Upload Task event uploaded for counter93
13:51:42:142	Upload Task event uploaded for counter94
13:51:43:272	Upload Task event uploaded for counter95
13:51:44:407	Upload Task event uploaded for counter1
13:51:45:544	Upload Task event uploaded for counter2
13:51:46:677	Upload Task event uploaded for counter4
13:51:47:809	Upload Task event uploaded for counter15
13:51:48:953	Upload Task event uploaded for counter23
13:51:50:079	Upload Task event uploaded for counter27
13:51:51:216	Upload Task event uploaded for counter28
13:51:52:349	Upload Task event uploaded for counter34
13:51:53:476	Upload Task event uploaded for counter36
13:51:54:610	Upload Task event uploaded for counter41
13:51:55:739	Upload Task event uploaded for counter44
13:51:56:865	Upload Task event uploaded for counter45
13:51:58:006	Upload Task event uploaded for counter47
13:51:59:140	Upload Task event uploaded for counter51
13:52:00:268	Upload Task event uploaded for counter54
13:52:01:434	Upload Task event uploaded for counter55
13:52:02:559	Upload Task event uploaded for counter56
13:52:03:679	Upload Task event uploaded for counter58
13:52:04:813	Upload Task event uploaded for counter59
13:52:05:948	Upload Task event uploaded for counter62
13:52:07:103	Upload Task event uploaded for counter79
13:52:08:235	Upload Task event uploaded for counter80
13:52:09:359	Upload Task event uploaded for counter84
13:52:10:508	Upload Task event uploaded for counter92
13:52:11:646	Upload Task event uploaded for counter93
13:52:12:772	Upload Task event uploaded for counter94
13:52:13:911	Upload Task event uploaded for counter95
13:52:15:045	Upload Task event uploaded for counter1
13:52:16:174	Upload Task event uploaded for counter2
13:52:17:303	Upload Task event uploaded for counter4
13:52:18:439	Upload Task event uploaded for counter15
13:52:19:560	Upload Task event uploaded for counter19
13:52:20:693	Upload Task event uploaded for counter23
13:52:21:884	Upload Task event uploaded for counter27
13:52:23:029	Upload Task event uploaded for counter28
13:52:24:170	Upload Task event uploaded for counter34
13:52:25:293	Upload Task event uploaded for counter36
13:52:26:418	Upload Task event uploaded for counter41
13:52:27:560	Upload Task event uploaded for counter44
13:52:28:707	Upload Task event uploaded for counter45
13:52:29:841	Upload Task event uploaded for counter47
13:52:30:983	Upload Task event uploaded for counter51
13:52:32:113	Upload Task event uploaded for counter54
13:52:33:242	Upload Task event uploaded for counter55
13:52:34:376	Upload Task event uploaded for counter56
13:52:35:508	Upload Task event uploaded for counter58
13:52:36:642	Upload Task event uploaded for counter59
13:52:37:772	Upload Task event uploaded for counter62
13:52:38:904	Upload Task event uploaded for counter68
13:52:40:040	Upload Task event uploaded for counter79
13:52:41:181	Upload Task event uploaded for counter80
13:52:42:303	Upload Task event uploaded for counter84
13:52:43:440	Upload Task event uploaded for counter92
13:52:44:597	Upload Task event uploaded for counter93
13:52:45:732	Upload Task event uploaded for counter94
13:52:46:875	Upload Task event uploaded for counter95
13:52:48:009	Upload Task event uploaded for counter1
13:52:49:171	Upload Task event uploaded for counter2
13:52:59:361	Upload Task event uploaded for counter4
13:53:00:506	Upload Task event uploaded for counter15
13:53:01:638	Upload Task event uploaded for counter19
13:53:02:953	Upload Task event uploaded for counter23
13:53:04:088	Upload Task event uploaded for counter27
13:53:05:335	Upload Task event uploaded for counter28
13:53:06:467	Upload Task event uploaded for counter34
13:53:07:598	Upload Task event uploaded for counter36
13:53:08:730	Upload Task event uploaded for counter41
13:53:09:864	Upload Task event uploaded for counter44
13:53:10:990	Upload Task event uploaded for counter45
13:53:12:145	Upload Task event uploaded for counter47
13:53:13:280	Upload Task event uploaded for counter51
13:53:14:419	Upload Task event uploaded for counter54
13:53:15:549	Upload Task event uploaded for counter55
13:53:16:685	Upload Task event uploaded for counter56
13:53:17:832	Upload Task event uploaded for counter58
13:53:18:965	Upload Task event uploaded for counter59
13:53:20:110	Upload Task event uploaded for counter62
13:53:21:232	Upload Task event uploaded for counter68
13:53:22:409	Upload Task event uploaded for counter79
13:53:23:544	Upload Task event uploaded for counter80
13:53:24:675	Upload Task event uploaded for counter84
13:53:25:805	Upload Task event uploaded for counter92
13:53:26:945	Upload Task event uploaded for counter93
13:53:28:070	Upload Task event uploaded for counter94
13:53:29:205	Upload Task event uploaded for counter95
13:53:30:344	Upload Task event uploaded for counter1
13:53:31:475	Upload Task event uploaded for counter2
13:53:32:622	Upload Task event uploaded for counter4
13:53:33:754	Upload Task event uploaded for counter15
13:53:34:878	Upload Task event uploaded for counter19
13:53:36:018	Upload Task event uploaded for counter23
13:53:37:173	Upload Task event uploaded for counter27
13:53:38:318	Upload Task event uploaded for counter28
13:53:39:487	Upload Task event uploaded for counter34
13:53:40:619	Upload Task event uploaded for counter36
13:53:41:758	Upload Task event uploaded for counter41
13:53:42:901	Upload Task event uploaded for counter44
13:53:44:025	Upload Task event uploaded for counter45
13:53:45:159	Upload Task event uploaded for counter47
13:53:46:289	Upload Task event uploaded for counter51
13:53:47:419	Upload Task event uploaded for counter54
13:53:48:569	Upload Task event uploaded for counter55
13:53:49:720	Upload Task event uploaded for counter56
13:53:50:848	Upload Task event uploaded for counter58
13:53:51:983	Upload Task event uploaded for counter59
13:53:53:112	Upload Task event uploaded for counter62
13:53:54:247	Upload Task event uploaded for counter68
13:53:55:397	Upload Task event uploaded for counter79
13:53:56:535	Upload Task event uploaded for counter80
13:53:57:699	Upload Task event uploaded for counter84
13:53:58:833	Upload Task event uploaded for counter92
13:53:59:963	Upload Task event uploaded for counter93
13:54:01:098	Upload Task event uploaded for counter94
13:54:02:233	Upload Task event uploaded for counter95
13:54:03:380	Upload Task event uploaded for counter100
13:54:04:510	Upload Task event uploaded for counter1
13:54:05:942	Upload Task event uploaded for counter2
13:54:07:083	Upload Task event uploaded for counter4
13:54:08:215	Upload Task event uploaded for counter15
13:54:09:368	Upload Task event uploaded for counter19
13:54:10:497	Upload Task event uploaded for counter23
13:54:11:629	Upload Task event uploaded for counter27
13:54:12:857	Upload Task event uploaded for counter28
13:54:14:006	Upload Task cancellation request
13:54:14:031	Upload Task completed
