14:18:11:557	Application Starting
14:32:23:112	Upload Task event uploaded for counter11/8/2018 0:14
14:32:25:113	Upload Task event uploaded for counter11/8/2018 0:15
14:32:26:886	Upload Task event uploaded for counter11/8/2018 0:16
14:32:28:430	Upload Task event uploaded for counter11/8/2018 0:17
14:32:30:048	Upload Task event uploaded for counter11/8/2018 0:18
14:32:31:835	Upload Task event uploaded for counter11/8/2018 0:19
14:32:33:405	Upload Task event uploaded for counter11/8/2018 0:20
14:32:34:981	Upload Task event uploaded for counter11/8/2018 0:21
14:32:36:538	Upload Task event uploaded for counter11/8/2018 0:22
14:32:38:218	Upload Task event uploaded for counter11/8/2018 0:23
14:32:39:978	Upload Task event uploaded for counter11/8/2018 0:24
14:32:41:457	Upload Task event uploaded for counter11/8/2018 0:25
14:32:42:943	Upload Task event uploaded for counter11/8/2018 0:26
14:32:44:488	Upload Task event uploaded for counter11/8/2018 0:27
14:32:46:258	Upload Task event uploaded for counter11/8/2018 0:28
14:32:48:365	Upload Task event uploaded for counter11/8/2018 0:29
14:32:49:913	Upload Task event uploaded for counter11/8/2018 0:30
14:32:51:751	Upload Task event uploaded for counter11/8/2018 0:31
14:32:53:651	Upload Task event uploaded for counter11/8/2018 0:32
14:32:55:406	Upload Task event uploaded for counter11/8/2018 0:33
14:32:57:085	Upload Task event uploaded for counter11/8/2018 0:34
14:32:58:606	Upload Task event uploaded for counter11/8/2018 0:35
14:33:00:297	Upload Task event uploaded for counter11/8/2018 0:36
14:33:02:015	Upload Task event uploaded for counter11/8/2018 0:37
14:33:03:524	Upload Task event uploaded for counter11/8/2018 0:38
14:33:05:085	Upload Task event uploaded for counter11/8/2018 0:39
14:33:06:696	Upload Task event uploaded for counter11/8/2018 0:40
14:33:08:542	Upload Task event uploaded for counter11/8/2018 0:41
14:33:10:370	Upload Task event uploaded for counter11/8/2018 0:42
14:33:12:050	Upload Task event uploaded for counter11/8/2018 0:43
14:33:14:182	Upload Task event uploaded for counter11/8/2018 0:44
14:33:16:081	Upload Task event uploaded for counter11/8/2018 0:45
14:33:18:482	Upload Task event uploaded for counter11/8/2018 0:46
14:33:22:843	Upload Task event uploaded for counter11/8/2018 0:47
14:33:24:684	Upload Task event uploaded for counter11/8/2018 0:48
14:33:26:254	Upload Task event uploaded for counter11/8/2018 0:49
14:33:28:801	Upload Task event uploaded for counter11/8/2018 0:50
14:33:32:119	Upload Task event uploaded for counter11/8/2018 0:51
14:33:41:731	Upload Task event uploaded for counter11/8/2018 0:52
14:33:56:139	Upload Task event uploaded for counter11/8/2018 0:53
14:34:11:667	Upload Task event uploaded for counter11/8/2018 0:54
14:34:21:046	Upload Task cancellation request
14:34:21:262	Upload Task completed
