11:37:06:177	Application Starting
11:56:03:241	Upload Task event uploaded for counter434
11:56:04:367	Upload Task event uploaded for counter435
11:56:05:494	Upload Task event uploaded for counter436
11:56:06:619	Upload Task event uploaded for counter437
11:56:07:850	Upload Task event uploaded for counter438
11:56:09:118	Upload Task event uploaded for counter439
11:56:10:306	Upload Task event uploaded for counter440
11:56:11:535	Upload Task event uploaded for counter441
11:56:12:661	Upload Task event uploaded for counter442
11:56:13:789	Upload Task event uploaded for counter443
11:56:14:913	Upload Task event uploaded for counter444
11:56:16:042	Upload Task event uploaded for counter445
11:56:17:168	Upload Task event uploaded for counter446
11:56:18:293	Upload Task event uploaded for counter447
11:56:19:420	Upload Task event uploaded for counter448
11:56:20:546	Upload Task event uploaded for counter449
11:56:21:673	Upload Task event uploaded for counter450
11:56:22:801	Upload Task event uploaded for counter451
11:56:23:925	Upload Task event uploaded for counter452
11:56:25:053	Upload Task event uploaded for counter453
11:56:26:178	Upload Task event uploaded for counter454
11:56:27:305	Upload Task event uploaded for counter455
11:56:28:431	Upload Task event uploaded for counter456
11:56:29:557	Upload Task event uploaded for counter457
11:56:30:684	Upload Task event uploaded for counter458
11:56:31:810	Upload Task event uploaded for counter459
11:56:32:936	Upload Task event uploaded for counter460
11:56:34:064	Upload Task event uploaded for counter461
11:56:35:189	Upload Task event uploaded for counter462
11:56:36:316	Upload Task event uploaded for counter463
11:56:37:443	Upload Task event uploaded for counter464
11:56:38:569	Upload Task event uploaded for counter465
11:56:39:695	Upload Task event uploaded for counter466
11:56:40:822	Upload Task event uploaded for counter467
11:56:41:947	Upload Task event uploaded for counter468
11:56:43:075	Upload Task event uploaded for counter469
11:56:44:200	Upload Task event uploaded for counter470
11:56:45:327	Upload Task event uploaded for counter471
11:56:46:454	Upload Task event uploaded for counter472
11:56:47:580	Upload Task event uploaded for counter473
11:56:48:706	Upload Task event uploaded for counter474
11:56:49:833	Upload Task event uploaded for counter475
11:56:51:008	Upload Task event uploaded for counter476
11:56:52:105	Upload Task event uploaded for counter477
11:56:53:227	Upload Task event uploaded for counter478
11:56:54:339	Upload Task event uploaded for counter479
11:56:55:466	Upload Task event uploaded for counter480
11:56:56:591	Upload Task event uploaded for counter481
11:56:57:718	Upload Task event uploaded for counter482
11:56:58:982	Upload Task event uploaded for counter483
11:57:00:086	Upload Task event uploaded for counter484
11:57:01:199	Upload Task event uploaded for counter485
11:57:02:325	Upload Task event uploaded for counter486
11:57:03:452	Upload Task event uploaded for counter487
11:57:04:579	Upload Task event uploaded for counter488
11:57:05:704	Upload Task event uploaded for counter489
11:57:06:831	Upload Task event uploaded for counter490
11:57:07:957	Upload Task event uploaded for counter491
11:57:09:085	Upload Task event uploaded for counter492
11:57:10:211	Upload Task event uploaded for counter493
11:57:11:337	Upload Task event uploaded for counter494
11:57:12:464	Upload Task event uploaded for counter495
11:57:13:590	Upload Task event uploaded for counter496
11:57:14:717	Upload Task event uploaded for counter497
11:57:15:844	Upload Task event uploaded for counter498
11:57:16:968	Upload Task event uploaded for counter499
11:57:18:198	Upload Task event uploaded for counter500
11:57:19:472	Upload Task event uploaded for counter501
11:57:20:655	Upload Task event uploaded for counter502
11:57:21:885	Upload Task event uploaded for counter503
11:57:23:010	Upload Task event uploaded for counter504
11:57:24:253	Upload Task event uploaded for counter505
11:57:25:366	Upload Task event uploaded for counter506
11:57:26:492	Upload Task event uploaded for counter507
11:57:27:619	Upload Task event uploaded for counter508
11:57:28:745	Upload Task event uploaded for counter509
11:57:29:870	Upload Task event uploaded for counter510
11:57:30:998	Upload Task event uploaded for counter511
11:57:32:124	Upload Task event uploaded for counter512
11:57:33:251	Upload Task event uploaded for counter513
11:57:34:378	Upload Task event uploaded for counter514
11:57:35:503	Upload Task event uploaded for counter515
11:57:36:630	Upload Task event uploaded for counter516
11:57:37:757	Upload Task event uploaded for counter517
11:57:38:882	Upload Task event uploaded for counter518
11:57:40:009	Upload Task event uploaded for counter519
11:57:41:135	Upload Task event uploaded for counter520
11:57:42:262	Upload Task event uploaded for counter521
11:57:43:389	Upload Task event uploaded for counter522
11:57:44:515	Upload Task event uploaded for counter523
11:57:45:642	Upload Task event uploaded for counter524
11:57:46:768	Upload Task event uploaded for counter525
11:57:47:894	Upload Task event uploaded for counter526
11:57:49:019	Upload Task event uploaded for counter527
11:57:50:149	Upload Task event uploaded for counter528
11:57:51:273	Upload Task event uploaded for counter529
11:57:52:400	Upload Task event uploaded for counter530
11:57:53:526	Upload Task event uploaded for counter531
11:57:54:652	Upload Task event uploaded for counter532
11:57:55:780	Upload Task event uploaded for counter533
11:57:56:905	Upload Task event uploaded for counter534
11:57:58:031	Upload Task event uploaded for counter535
11:57:59:159	Upload Task event uploaded for counter536
11:58:00:284	Upload Task event uploaded for counter537
11:58:01:411	Upload Task event uploaded for counter538
11:58:02:547	Upload Task event uploaded for counter539
11:58:03:663	Upload Task event uploaded for counter540
11:58:04:790	Upload Task event uploaded for counter541
11:58:05:916	Upload Task event uploaded for counter542
11:58:07:043	Upload Task event uploaded for counter543
11:58:08:169	Upload Task event uploaded for counter544
11:58:09:296	Upload Task event uploaded for counter545
11:58:10:423	Upload Task event uploaded for counter546
11:58:11:549	Upload Task event uploaded for counter547
11:58:12:676	Upload Task event uploaded for counter548
11:58:13:802	Upload Task event uploaded for counter549
11:58:14:928	Upload Task event uploaded for counter550
11:58:16:054	Upload Task event uploaded for counter551
11:58:17:181	Upload Task event uploaded for counter552
11:58:18:307	Upload Task event uploaded for counter553
11:58:19:433	Upload Task event uploaded for counter554
11:58:20:562	Upload Task event uploaded for counter555
11:58:21:686	Upload Task event uploaded for counter556
11:58:22:814	Upload Task event uploaded for counter557
11:58:23:940	Upload Task event uploaded for counter558
11:58:25:066	Upload Task event uploaded for counter559
11:58:26:294	Upload Task event uploaded for counter560
11:58:27:525	Upload Task event uploaded for counter561
11:58:28:755	Upload Task event uploaded for counter562
11:58:29:984	Upload Task event uploaded for counter563
11:58:31:212	Upload Task event uploaded for counter564
11:58:32:337	Upload Task event uploaded for counter565
11:58:33:463	Upload Task event uploaded for counter566
11:58:34:589	Upload Task event uploaded for counter567
11:58:35:716	Upload Task event uploaded for counter568
11:58:36:842	Upload Task event uploaded for counter569
11:58:37:968	Upload Task event uploaded for counter570
11:58:39:095	Upload Task event uploaded for counter571
11:58:40:426	Upload Task event uploaded for counter572
11:58:41:552	Upload Task event uploaded for counter573
11:58:42:679	Upload Task event uploaded for counter574
11:58:43:805	Upload Task event uploaded for counter575
11:58:44:931	Upload Task event uploaded for counter576
11:58:46:057	Upload Task event uploaded for counter577
11:58:47:185	Upload Task event uploaded for counter578
11:58:48:311	Upload Task event uploaded for counter579
11:58:49:437	Upload Task event uploaded for counter580
11:58:50:564	Upload Task event uploaded for counter581
11:58:51:690	Upload Task event uploaded for counter582
11:58:52:815	Upload Task event uploaded for counter583
11:58:53:943	Upload Task event uploaded for counter584
11:58:55:069	Upload Task event uploaded for counter585
11:58:56:195	Upload Task event uploaded for counter586
11:58:57:766	Upload Task event uploaded for counter587
11:58:58:858	Upload Task event uploaded for counter588
11:58:59:984	Upload Task event uploaded for counter589
11:59:01:110	Upload Task event uploaded for counter590
11:59:02:238	Upload Task event uploaded for counter591
11:59:03:363	Upload Task event uploaded for counter592
11:59:04:490	Upload Task event uploaded for counter593
11:59:05:616	Upload Task event uploaded for counter594
11:59:06:744	Upload Task event uploaded for counter595
11:59:07:868	Upload Task event uploaded for counter596
11:59:08:995	Upload Task event uploaded for counter597
11:59:10:122	Upload Task event uploaded for counter598
11:59:11:249	Upload Task event uploaded for counter599
11:59:12:378	Upload Task event uploaded for counter600
11:59:13:809	Upload Task event uploaded for counter601
11:59:14:934	Upload Task event uploaded for counter602
11:59:16:061	Upload Task event uploaded for counter603
11:59:17:188	Upload Task event uploaded for counter604
11:59:18:313	Upload Task event uploaded for counter605
11:59:19:440	Upload Task event uploaded for counter606
11:59:20:567	Upload Task event uploaded for counter607
11:59:21:693	Upload Task event uploaded for counter608
11:59:22:819	Upload Task event uploaded for counter609
11:59:23:948	Upload Task event uploaded for counter610
11:59:25:073	Upload Task event uploaded for counter611
11:59:26:201	Upload Task event uploaded for counter612
11:59:27:435	Upload Task event uploaded for counter613
11:59:31:844	Upload Task event uploaded for counter614
11:59:32:968	Upload Task event uploaded for counter615
11:59:34:093	Upload Task event uploaded for counter616
11:59:35:247	Upload Task event uploaded for counter617
11:59:36:378	Upload Task event uploaded for counter618
11:59:37:572	Upload Task event uploaded for counter619
11:59:38:834	Upload Task event uploaded for counter620
11:59:40:030	Upload Task event uploaded for counter621
11:59:41:291	Upload Task event uploaded for counter622
11:59:42:390	Upload Task event uploaded for counter623
11:59:43:516	Upload Task event uploaded for counter624
11:59:44:642	Upload Task event uploaded for counter625
11:59:45:768	Upload Task event uploaded for counter626
11:59:46:892	Upload Task event uploaded for counter627
11:59:48:017	Upload Task event uploaded for counter628
11:59:49:144	Upload Task event uploaded for counter629
11:59:50:277	Upload Task event uploaded for counter630
11:59:51:397	Upload Task event uploaded for counter631
11:59:52:523	Upload Task event uploaded for counter632
11:59:53:655	Upload Task event uploaded for counter633
11:59:54:781	Upload Task event uploaded for counter634
11:59:55:902	Upload Task event uploaded for counter635
11:59:57:025	Upload Task event uploaded for counter636
11:59:58:152	Upload Task event uploaded for counter637
11:59:59:280	Upload Task event uploaded for counter638
12:00:00:411	Upload Task event uploaded for counter639
12:00:01:529	Upload Task event uploaded for counter640
12:00:02:652	Upload Task event uploaded for counter641
12:00:03:782	Upload Task event uploaded for counter642
12:00:05:114	Upload Task event uploaded for counter643
12:00:06:242	Upload Task event uploaded for counter644
12:00:07:367	Upload Task event uploaded for counter645
12:00:08:489	Upload Task event uploaded for counter646
12:00:09:617	Upload Task event uploaded for counter647
12:00:10:742	Upload Task event uploaded for counter648
12:00:11:867	Upload Task event uploaded for counter649
12:00:12:995	Upload Task event uploaded for counter650
12:00:14:122	Upload Task event uploaded for counter651
12:00:15:248	Upload Task event uploaded for counter652
12:00:16:376	Upload Task event uploaded for counter653
12:00:17:496	Upload Task event uploaded for counter654
12:00:18:625	Upload Task event uploaded for counter655
12:00:19:748	Upload Task event uploaded for counter656
12:00:20:881	Upload Task event uploaded for counter657
12:00:22:005	Upload Task event uploaded for counter658
12:00:23:132	Upload Task event uploaded for counter659
12:00:24:259	Upload Task event uploaded for counter660
12:00:25:385	Upload Task event uploaded for counter661
12:00:26:511	Upload Task event uploaded for counter662
12:00:27:638	Upload Task event uploaded for counter663
12:00:28:764	Upload Task event uploaded for counter664
12:00:29:892	Upload Task event uploaded for counter665
12:00:31:019	Upload Task event uploaded for counter666
12:00:32:142	Upload Task event uploaded for counter667
12:00:33:270	Upload Task event uploaded for counter668
12:00:34:396	Upload Task event uploaded for counter669
12:00:35:522	Upload Task event uploaded for counter670
12:00:36:649	Upload Task event uploaded for counter671
12:00:37:776	Upload Task event uploaded for counter672
12:00:38:902	Upload Task event uploaded for counter673
12:00:40:029	Upload Task event uploaded for counter674
12:00:41:154	Upload Task event uploaded for counter675
12:00:42:280	Upload Task event uploaded for counter676
12:00:43:411	Upload Task event uploaded for counter677
12:00:44:534	Upload Task event uploaded for counter678
12:00:45:771	Upload Task event uploaded for counter679
12:00:51:710	Upload Task event uploaded for counter680
12:00:52:837	Upload Task event uploaded for counter681
12:00:53:966	Upload Task event uploaded for counter682
12:00:55:089	Upload Task event uploaded for counter683
12:00:56:215	Upload Task event uploaded for counter684
12:00:57:695	Upload Task event uploaded for counter685
12:00:58:804	Upload Task event uploaded for counter686
12:00:59:902	Upload Task event uploaded for counter687
12:01:01:028	Upload Task event uploaded for counter688
12:01:02:158	Upload Task event uploaded for counter689
12:01:03:281	Upload Task event uploaded for counter690
12:01:04:407	Upload Task event uploaded for counter691
12:01:05:534	Upload Task event uploaded for counter692
12:01:06:670	Upload Task event uploaded for counter693
12:01:07:783	Upload Task event uploaded for counter694
12:01:08:908	Upload Task event uploaded for counter695
12:01:10:035	Upload Task event uploaded for counter696
12:01:11:162	Upload Task event uploaded for counter697
12:01:12:289	Upload Task event uploaded for counter698
12:01:13:416	Upload Task event uploaded for counter699
12:01:14:541	Upload Task event uploaded for counter700
12:01:15:664	Upload Task event uploaded for counter701
12:01:16:790	Upload Task event uploaded for counter702
12:01:17:920	Upload Task event uploaded for counter703
12:01:19:044	Upload Task event uploaded for counter704
12:01:20:169	Upload Task event uploaded for counter705
12:01:21:625	Upload Task event uploaded for counter706
12:01:22:729	Upload Task event uploaded for counter707
12:01:23:853	Upload Task event uploaded for counter708
12:01:24:979	Upload Task event uploaded for counter709
12:01:26:104	Upload Task event uploaded for counter710
12:01:27:231	Upload Task event uploaded for counter711
12:01:28:359	Upload Task event uploaded for counter712
12:01:29:484	Upload Task event uploaded for counter713
12:01:30:630	Upload Task event uploaded for counter714
12:01:31:737	Upload Task event uploaded for counter715
12:01:32:864	Upload Task event uploaded for counter716
12:01:33:989	Upload Task event uploaded for counter717
12:01:35:115	Upload Task event uploaded for counter718
12:01:36:243	Upload Task event uploaded for counter719
12:01:37:369	Upload Task event uploaded for counter720
12:01:38:495	Upload Task event uploaded for counter721
12:01:39:621	Upload Task event uploaded for counter722
12:01:40:748	Upload Task event uploaded for counter723
12:01:41:875	Upload Task event uploaded for counter724
12:01:43:000	Upload Task event uploaded for counter725
12:01:44:128	Upload Task event uploaded for counter726
12:01:45:253	Upload Task event uploaded for counter727
12:01:46:379	Upload Task event uploaded for counter728
12:01:47:506	Upload Task event uploaded for counter729
12:01:48:633	Upload Task event uploaded for counter730
12:01:49:759	Upload Task event uploaded for counter731
12:01:50:885	Upload Task event uploaded for counter732
12:01:52:012	Upload Task event uploaded for counter733
12:01:53:138	Upload Task event uploaded for counter734
12:01:54:374	Upload Task event uploaded for counter735
12:01:55:596	Upload Task event uploaded for counter736
12:01:56:871	Upload Task event uploaded for counter737
12:01:57:956	Upload Task event uploaded for counter738
12:01:59:077	Upload Task event uploaded for counter739
12:02:00:203	Upload Task event uploaded for counter740
12:02:01:331	Upload Task event uploaded for counter741
12:02:02:456	Upload Task event uploaded for counter742
12:02:03:583	Upload Task event uploaded for counter743
12:02:04:708	Upload Task event uploaded for counter744
12:02:06:090	Upload Task cancellation request
12:02:06:105	Upload Task completed
