13:46:16:804	Application Starting
13:57:50:337	Upload Task event uploaded for counter11/8/2018 0:14
13:57:51:906	Upload Task event uploaded for counter11/8/2018 0:15
13:57:53:428	Upload Task event uploaded for counter11/8/2018 0:16
13:57:55:029	Upload Task event uploaded for counter11/8/2018 0:17
13:57:56:500	Upload Task event uploaded for counter11/8/2018 0:18
13:57:57:833	Upload Task event uploaded for counter11/8/2018 0:19
13:57:59:388	Upload Task event uploaded for counter11/8/2018 0:20
13:58:01:123	Upload Task event uploaded for counter11/8/2018 0:21
13:58:02:576	Upload Task event uploaded for counter11/8/2018 0:22
13:58:04:051	Upload Task event uploaded for counter11/8/2018 0:23
13:58:05:469	Upload Task event uploaded for counter11/8/2018 0:24
13:58:06:897	Upload Task event uploaded for counter11/8/2018 0:25
13:58:08:460	Upload Task event uploaded for counter11/8/2018 0:26
13:58:09:882	Upload Task event uploaded for counter11/8/2018 0:27
13:58:11:691	Upload Task event uploaded for counter11/8/2018 0:28
13:58:13:084	Upload Task event uploaded for counter11/8/2018 0:29
13:58:14:822	Upload Task event uploaded for counter11/8/2018 0:30
13:58:16:556	Upload Task event uploaded for counter11/8/2018 0:31
13:58:18:327	Upload Task event uploaded for counter11/8/2018 0:32
13:58:19:935	Upload Task event uploaded for counter11/8/2018 0:33
13:58:21:278	Upload Task event uploaded for counter11/8/2018 0:34
13:58:22:755	Upload Task event uploaded for counter11/8/2018 0:35
13:58:24:723	Upload Task event uploaded for counter11/8/2018 0:36
13:58:26:490	Upload Task event uploaded for counter11/8/2018 0:37
13:58:27:937	Upload Task event uploaded for counter11/8/2018 0:38
13:58:29:351	Upload Task event uploaded for counter11/8/2018 0:39
13:58:31:132	Upload Task event uploaded for counter11/8/2018 0:40
13:58:32:792	Upload Task event uploaded for counter11/8/2018 0:41
13:58:34:661	Upload Task event uploaded for counter11/8/2018 0:42
13:58:36:097	Upload Task event uploaded for counter11/8/2018 0:43
13:58:40:505	Upload Task event uploaded for counter11/8/2018 0:44
13:58:41:984	Upload Task event uploaded for counter11/8/2018 0:45
13:58:43:348	Upload Task event uploaded for counter11/8/2018 0:46
13:58:44:757	Upload Task event uploaded for counter11/8/2018 0:47
13:58:46:470	Upload Task event uploaded for counter11/8/2018 0:48
13:58:48:107	Upload Task event uploaded for counter11/8/2018 0:49
13:58:49:733	Upload Task event uploaded for counter11/8/2018 0:50
13:58:51:255	Upload Task event uploaded for counter11/8/2018 0:51
13:58:52:842	Upload Task event uploaded for counter11/8/2018 0:52
13:58:55:074	Upload Task event uploaded for counter11/8/2018 0:53
13:58:56:505	Upload Task event uploaded for counter11/8/2018 0:54
13:58:58:066	Upload Task event uploaded for counter11/8/2018 0:55
13:58:59:790	Upload Task event uploaded for counter11/8/2018 0:56
13:59:01:818	Upload Task event uploaded for counter11/8/2018 0:57
13:59:03:352	Upload Task event uploaded for counter11/8/2018 0:58
13:59:05:059	Upload Task event uploaded for counter11/8/2018 0:59
13:59:07:733	Upload Task event uploaded for counter11/8/2018 0:00
13:59:09:485	Upload Task event uploaded for counter11/8/2018 0:01
13:59:11:017	Upload Task event uploaded for counter11/8/2018 0:02
13:59:12:445	Upload Task event uploaded for counter11/8/2018 0:03
13:59:14:234	Upload Task event uploaded for counter11/8/2018 0:04
13:59:15:865	Upload Task event uploaded for counter11/8/2018 0:05
13:59:17:465	Upload Task event uploaded for counter11/8/2018 0:06
13:59:19:032	Upload Task event uploaded for counter11/8/2018 0:07
13:59:20:496	Upload Task event uploaded for counter11/8/2018 0:08
13:59:22:076	Upload Task event uploaded for counter11/8/2018 0:09
13:59:23:818	Upload Task event uploaded for counter11/8/2018 0:10
13:59:25:235	Upload Task event uploaded for counter11/8/2018 0:11
13:59:26:784	Upload Task event uploaded for counter11/8/2018 0:12
13:59:28:350	Upload Task event uploaded for counter11/8/2018 0:13
13:59:29:956	Upload Task event uploaded for counter11/8/2018 0:14
13:59:31:463	Upload Task event uploaded for counter11/8/2018 0:15
13:59:32:932	Upload Task event uploaded for counter11/8/2018 0:16
13:59:34:445	Upload Task event uploaded for counter11/8/2018 0:17
13:59:35:911	Upload Task event uploaded for counter11/8/2018 0:18
13:59:37:498	Upload Task event uploaded for counter11/8/2018 0:19
13:59:38:972	Upload Task event uploaded for counter11/8/2018 0:20
13:59:40:395	Upload Task event uploaded for counter11/8/2018 0:21
13:59:41:961	Upload Task event uploaded for counter11/8/2018 0:22
13:59:43:546	Upload Task event uploaded for counter11/8/2018 0:23
13:59:45:389	Upload Task event uploaded for counter11/8/2018 0:24
13:59:46:947	Upload Task event uploaded for counter11/8/2018 0:25
13:59:48:281	Upload Task event uploaded for counter11/8/2018 0:26
13:59:49:749	Upload Task event uploaded for counter11/8/2018 0:27
13:59:51:255	Upload Task event uploaded for counter11/8/2018 0:28
13:59:52:786	Upload Task event uploaded for counter11/8/2018 0:29
13:59:54:701	Upload Task event uploaded for counter11/8/2018 0:30
13:59:56:495	Upload Task event uploaded for counter11/8/2018 0:31
13:59:57:903	Upload Task event uploaded for counter11/8/2018 0:32
13:59:59:979	Upload Task event uploaded for counter11/8/2018 0:33
14:00:02:054	Upload Task event uploaded for counter11/8/2018 0:34
14:00:03:612	Upload Task event uploaded for counter11/8/2018 0:35
14:00:05:100	Upload Task event uploaded for counter11/8/2018 0:36
14:00:06:586	Upload Task event uploaded for counter11/8/2018 0:37
14:00:08:409	Upload Task event uploaded for counter11/8/2018 0:38
14:00:10:115	Upload Task event uploaded for counter11/8/2018 0:39
14:00:11:544	Upload Task event uploaded for counter11/8/2018 0:40
14:00:13:071	Upload Task event uploaded for counter11/8/2018 0:41
14:00:14:459	Upload Task event uploaded for counter11/8/2018 0:42
14:00:16:113	Upload Task event uploaded for counter11/8/2018 0:43
14:00:17:972	Upload Task event uploaded for counter11/8/2018 0:44
14:00:19:488	Upload Task event uploaded for counter11/8/2018 0:45
14:00:21:064	Upload Task event uploaded for counter11/8/2018 0:46
14:00:22:881	Upload Task event uploaded for counter11/8/2018 0:47
14:00:24:272	Upload Task event uploaded for counter11/8/2018 0:48
14:00:26:082	Upload Task event uploaded for counter11/8/2018 0:49
14:00:27:728	Upload Task event uploaded for counter11/8/2018 0:50
14:00:29:951	Upload Task event uploaded for counter11/8/2018 0:51
14:00:31:793	Upload Task event uploaded for counter11/8/2018 0:52
14:00:33:936	Upload Task event uploaded for counter11/8/2018 0:53
14:00:35:350	Upload Task event uploaded for counter11/8/2018 0:54
14:00:36:939	Upload Task event uploaded for counter11/8/2018 0:55
14:00:38:594	Upload Task event uploaded for counter11/8/2018 0:56
14:00:40:322	Upload Task event uploaded for counter11/8/2018 0:57
14:00:42:038	Upload Task event uploaded for counter11/8/2018 0:58
14:00:43:750	Upload Task event uploaded for counter11/8/2018 0:59
14:00:46:493	Upload Task event uploaded for counter11/8/2018 0:00
14:00:47:928	Upload Task event uploaded for counter11/8/2018 0:01
14:00:49:267	Upload Task event uploaded for counter11/8/2018 0:02
14:00:50:881	Upload Task event uploaded for counter11/8/2018 0:03
14:00:52:560	Upload Task event uploaded for counter11/8/2018 0:04
14:00:54:059	Upload Task event uploaded for counter11/8/2018 0:05
14:00:55:444	Upload Task event uploaded for counter11/8/2018 0:06
14:00:56:839	Upload Task event uploaded for counter11/8/2018 0:07
14:00:58:469	Upload Task event uploaded for counter11/8/2018 0:08
14:01:00:133	Upload Task event uploaded for counter11/8/2018 0:09
14:01:01:592	Upload Task event uploaded for counter11/8/2018 0:10
14:01:03:572	Upload Task event uploaded for counter11/8/2018 0:11
14:01:06:855	Upload Task event uploaded for counter11/8/2018 0:12
14:01:09:839	Upload Task event uploaded for counter11/8/2018 0:13
14:01:11:471	Upload Task event uploaded for counter11/8/2018 0:14
14:01:13:011	Upload Task event uploaded for counter11/8/2018 0:15
14:01:14:937	Upload Task event uploaded for counter11/8/2018 0:16
14:01:16:589	Upload Task event uploaded for counter11/8/2018 0:17
14:01:18:327	Upload Task event uploaded for counter11/8/2018 0:18
14:01:20:319	Upload Task event uploaded for counter11/8/2018 0:19
14:01:21:704	Upload Task event uploaded for counter11/8/2018 0:20
14:01:23:477	Upload Task event uploaded for counter11/8/2018 0:21
14:01:25:112	Upload Task event uploaded for counter11/8/2018 0:22
14:01:27:156	Upload Task event uploaded for counter11/8/2018 0:23
14:01:29:527	Upload Task event uploaded for counter11/8/2018 0:24
14:01:31:302	Upload Task event uploaded for counter11/8/2018 0:25
14:01:33:430	Upload Task event uploaded for counter11/8/2018 0:26
14:01:35:162	Upload Task event uploaded for counter11/8/2018 0:27
14:01:36:723	Upload Task event uploaded for counter11/8/2018 0:28
14:01:38:269	Upload Task event uploaded for counter11/8/2018 0:29
14:01:39:959	Upload Task event uploaded for counter11/8/2018 0:30
14:01:41:537	Upload Task event uploaded for counter11/8/2018 0:31
