13:58:46:931	Application Starting
14:41:07:320	Upload Task event uploaded for counter41
14:41:08:465	Upload Task event uploaded for counter42
14:41:09:601	Upload Task event uploaded for counter43
14:41:10:730	Upload Task event uploaded for counter44
14:41:11:866	Upload Task event uploaded for counter45
14:41:13:001	Upload Task event uploaded for counter49
14:41:14:133	Upload Task event uploaded for counter50
14:41:15:266	Upload Task event uploaded for counter51
14:41:16:411	Upload Task event uploaded for counter54
14:41:17:545	Upload Task event uploaded for counter55
14:41:18:680	Upload Task event uploaded for counter56
14:41:19:804	Upload Task event uploaded for counter57
14:41:20:926	Upload Task event uploaded for counter60
14:41:22:085	Upload Task event uploaded for counter62
14:41:23:216	Upload Task event uploaded for counter64
14:41:24:356	Upload Task event uploaded for counter65
14:41:25:487	Upload Task event uploaded for counter66
14:41:26:606	Upload Task event uploaded for counter68
14:41:27:731	Upload Task event uploaded for counter71
14:41:28:875	Upload Task event uploaded for counter72
14:41:30:012	Upload Task event uploaded for counter73
14:41:31:145	Upload Task event uploaded for counter78
14:41:32:288	Upload Task event uploaded for counter79
14:41:33:419	Upload Task event uploaded for counter80
14:41:34:564	Upload Task event uploaded for counter81
14:41:35:707	Upload Task event uploaded for counter82
14:41:36:840	Upload Task event uploaded for counter83
14:41:37:971	Upload Task event uploaded for counter84
14:41:39:104	Upload Task event uploaded for counter85
14:41:40:240	Upload Task event uploaded for counter86
14:41:41:371	Upload Task event uploaded for counter87
14:41:42:496	Upload Task event uploaded for counter88
14:41:43:617	Upload Task event uploaded for counter90
14:41:44:747	Upload Task event uploaded for counter93
14:41:45:878	Upload Task event uploaded for counter96
14:41:47:014	Upload Task event uploaded for counter98
14:41:48:148	Upload Task event uploaded for counter99
14:41:49:277	Upload Task event uploaded for counter100
14:41:50:417	Upload Task event uploaded for counter2
14:41:51:551	Upload Task event uploaded for counter4
14:41:52:691	Upload Task event uploaded for counter5
14:41:53:826	Upload Task event uploaded for counter6
14:41:54:963	Upload Task event uploaded for counter10
14:41:56:094	Upload Task event uploaded for counter11
14:41:57:254	Upload Task event uploaded for counter12
14:41:58:387	Upload Task event uploaded for counter15
14:41:59:511	Upload Task event uploaded for counter16
14:42:00:649	Upload Task event uploaded for counter19
14:42:01:786	Upload Task event uploaded for counter21
14:42:02:908	Upload Task event uploaded for counter23
14:42:04:039	Upload Task event uploaded for counter25
14:42:05:178	Upload Task event uploaded for counter26
14:42:06:303	Upload Task event uploaded for counter28
14:42:07:434	Upload Task event uploaded for counter29
14:42:08:567	Upload Task event uploaded for counter30
14:42:09:701	Upload Task event uploaded for counter34
14:42:10:839	Upload Task event uploaded for counter36
14:42:12:002	Upload Task event uploaded for counter37
14:42:13:131	Upload Task event uploaded for counter38
14:42:14:264	Upload Task event uploaded for counter41
14:42:15:396	Upload Task event uploaded for counter42
14:42:16:576	Upload Task event uploaded for counter43
14:42:17:713	Upload Task event uploaded for counter45
14:42:18:849	Upload Task event uploaded for counter47
14:42:19:974	Upload Task event uploaded for counter49
14:42:21:131	Upload Task event uploaded for counter50
14:42:22:265	Upload Task event uploaded for counter51
14:42:23:405	Upload Task event uploaded for counter54
14:42:24:546	Upload Task event uploaded for counter55
14:42:25:672	Upload Task event uploaded for counter56
14:42:26:793	Upload Task event uploaded for counter60
14:42:27:934	Upload Task event uploaded for counter62
14:42:29:066	Upload Task event uploaded for counter64
14:42:30:211	Upload Task event uploaded for counter65
14:42:31:340	Upload Task event uploaded for counter66
14:42:32:467	Upload Task event uploaded for counter68
14:42:33:600	Upload Task event uploaded for counter71
14:42:34:730	Upload Task event uploaded for counter72
14:42:35:878	Upload Task event uploaded for counter73
14:42:37:009	Upload Task event uploaded for counter78
14:42:38:147	Upload Task event uploaded for counter79
14:42:39:282	Upload Task event uploaded for counter80
14:42:40:415	Upload Task event uploaded for counter81
14:42:41:546	Upload Task event uploaded for counter82
14:42:42:679	Upload Task event uploaded for counter83
14:42:43:812	Upload Task event uploaded for counter84
14:42:44:944	Upload Task event uploaded for counter85
14:42:46:079	Upload Task event uploaded for counter86
14:42:47:218	Upload Task event uploaded for counter87
14:42:48:345	Upload Task event uploaded for counter88
14:42:49:475	Upload Task event uploaded for counter90
14:42:50:626	Upload Task event uploaded for counter93
14:42:51:789	Upload Task event uploaded for counter95
14:42:52:937	Upload Task event uploaded for counter99
14:42:54:077	Upload Task event uploaded for counter100
14:42:55:226	Upload Task event uploaded for counter2
14:42:56:363	Upload Task event uploaded for counter4
14:42:57:502	Upload Task event uploaded for counter5
14:42:58:632	Upload Task event uploaded for counter6
14:42:59:779	Upload Task event uploaded for counter10
14:43:00:918	Upload Task event uploaded for counter11
14:43:02:102	Upload Task event uploaded for counter12
14:43:03:242	Upload Task event uploaded for counter15
14:43:04:386	Upload Task event uploaded for counter16
14:43:05:513	Upload Task event uploaded for counter17
14:43:06:650	Upload Task event uploaded for counter19
14:43:07:800	Upload Task event uploaded for counter21
14:43:08:940	Upload Task event uploaded for counter22
14:43:10:088	Upload Task event uploaded for counter23
14:43:11:214	Upload Task event uploaded for counter25
14:43:12:370	Upload Task event uploaded for counter26
14:43:13:504	Upload Task event uploaded for counter28
14:43:14:646	Upload Task event uploaded for counter29
14:43:15:783	Upload Task event uploaded for counter30
14:43:16:925	Upload Task event uploaded for counter34
14:43:18:057	Upload Task event uploaded for counter36
14:43:19:179	Upload Task event uploaded for counter37
14:43:20:323	Upload Task event uploaded for counter38
14:43:21:469	Upload Task event uploaded for counter41
14:43:22:601	Upload Task event uploaded for counter42
14:43:23:736	Upload Task event uploaded for counter43
14:43:24:858	Upload Task event uploaded for counter45
14:43:25:992	Upload Task event uploaded for counter47
14:43:27:127	Upload Task event uploaded for counter49
14:43:28:265	Upload Task event uploaded for counter50
14:43:29:402	Upload Task event uploaded for counter51
14:43:30:556	Upload Task event uploaded for counter54
14:43:31:709	Upload Task event uploaded for counter55
14:43:32:880	Upload Task event uploaded for counter56
14:43:34:030	Upload Task event uploaded for counter60
14:43:35:167	Upload Task event uploaded for counter62
14:43:36:307	Upload Task event uploaded for counter64
14:43:37:447	Upload Task event uploaded for counter65
14:43:38:628	Upload Task event uploaded for counter66
14:43:39:824	Upload Task event uploaded for counter68
14:43:40:951	Upload Task event uploaded for counter71
14:43:42:086	Upload Task event uploaded for counter72
14:43:43:229	Upload Task event uploaded for counter73
14:43:44:380	Upload Task event uploaded for counter76
14:43:45:528	Upload Task event uploaded for counter78
14:43:46:729	Upload Task event uploaded for counter79
14:43:47:884	Upload Task event uploaded for counter80
14:43:49:037	Upload Task event uploaded for counter81
14:43:50:307	Upload Task event uploaded for counter82
14:43:51:537	Upload Task event uploaded for counter83
14:43:52:689	Upload Task event uploaded for counter84
14:43:53:897	Upload Task event uploaded for counter85
14:43:55:025	Upload Task event uploaded for counter86
14:43:56:164	Upload Task event uploaded for counter87
14:43:57:300	Upload Task event uploaded for counter90
14:43:58:495	Upload Task event uploaded for counter92
14:43:59:647	Upload Task event uploaded for counter93
14:44:00:812	Upload Task event uploaded for counter94
14:44:01:969	Upload Task event uploaded for counter95
14:44:03:108	Upload Task event uploaded for counter99
14:44:04:234	Upload Task event uploaded for counter100
14:44:05:358	Upload Task event uploaded for counter2
14:44:06:492	Upload Task event uploaded for counter4
14:44:07:626	Upload Task event uploaded for counter5
14:44:08:768	Upload Task event uploaded for counter6
14:44:09:946	Upload Task event uploaded for counter10
14:44:11:071	Upload Task event uploaded for counter11
14:44:12:198	Upload Task event uploaded for counter12
14:44:13:364	Upload Task event uploaded for counter15
14:44:14:506	Upload Task event uploaded for counter16
14:44:15:646	Upload Task event uploaded for counter17
14:44:16:780	Upload Task event uploaded for counter19
14:44:17:901	Upload Task event uploaded for counter21
14:44:19:114	Upload Task event uploaded for counter22
14:44:20:431	Upload Task event uploaded for counter23
14:44:21:681	Upload Task event uploaded for counter24
14:44:22:828	Upload Task event uploaded for counter25
14:44:24:152	Upload Task event uploaded for counter27
14:44:25:471	Upload Task event uploaded for counter28
14:44:26:644	Upload Task event uploaded for counter29
14:44:27:950	Upload Task event uploaded for counter30
14:44:29:206	Upload Task event uploaded for counter34
14:44:30:491	Upload Task event uploaded for counter36
14:44:31:810	Upload Task event uploaded for counter37
14:44:33:020	Upload Task event uploaded for counter38
14:44:34:172	Upload Task event uploaded for counter39
14:44:35:299	Upload Task event uploaded for counter41
14:44:36:427	Upload Task event uploaded for counter42
14:44:37:563	Upload Task event uploaded for counter43
14:44:38:700	Upload Task event uploaded for counter45
14:44:39:840	Upload Task event uploaded for counter47
14:44:40:974	Upload Task event uploaded for counter49
14:44:42:107	Upload Task event uploaded for counter50
14:44:43:263	Upload Task event uploaded for counter51
14:44:44:457	Upload Task event uploaded for counter54
14:44:45:592	Upload Task event uploaded for counter55
14:44:46:722	Upload Task event uploaded for counter56
14:44:47:853	Upload Task event uploaded for counter60
14:44:48:979	Upload Task event uploaded for counter62
14:44:50:119	Upload Task event uploaded for counter64
14:44:51:251	Upload Task event uploaded for counter65
14:44:52:374	Upload Task event uploaded for counter66
14:44:53:515	Upload Task event uploaded for counter68
14:44:54:659	Upload Task event uploaded for counter71
14:44:55:798	Upload Task event uploaded for counter72
14:44:56:937	Upload Task event uploaded for counter73
14:44:58:079	Upload Task event uploaded for counter76
14:44:59:219	Upload Task event uploaded for counter78
14:45:00:675	Upload Task event uploaded for counter79
14:45:01:812	Upload Task event uploaded for counter80
14:45:02:944	Upload Task event uploaded for counter81
14:45:04:079	Upload Task event uploaded for counter82
14:45:05:201	Upload Task event uploaded for counter83
14:45:06:324	Upload Task event uploaded for counter84
14:45:07:461	Upload Task event uploaded for counter85
14:45:08:611	Upload Task event uploaded for counter86
14:45:09:748	Upload Task event uploaded for counter87
14:45:10:881	Upload Task event uploaded for counter92
14:45:12:008	Upload Task event uploaded for counter93
14:45:13:140	Upload Task event uploaded for counter94
14:45:14:275	Upload Task event uploaded for counter95
14:45:15:429	Upload Task event uploaded for counter99
14:45:16:567	Upload Task event uploaded for counter2
14:45:17:707	Upload Task event uploaded for counter4
14:45:18:831	Upload Task event uploaded for counter5
14:45:19:962	Upload Task event uploaded for counter6
14:45:21:100	Upload Task event uploaded for counter10
14:45:22:231	Upload Task event uploaded for counter11
14:45:23:366	Upload Task event uploaded for counter12
14:45:24:504	Upload Task event uploaded for counter15
14:45:25:624	Upload Task event uploaded for counter16
14:45:26:759	Upload Task event uploaded for counter17
14:45:27:893	Upload Task event uploaded for counter19
14:45:29:021	Upload Task event uploaded for counter21
14:45:30:173	Upload Task event uploaded for counter22
14:45:31:306	Upload Task event uploaded for counter23
14:45:32:448	Upload Task event uploaded for counter24
14:45:33:577	Upload Task event uploaded for counter25
14:45:34:700	Upload Task event uploaded for counter27
14:45:35:824	Upload Task event uploaded for counter28
14:45:36:965	Upload Task event uploaded for counter30
14:45:38:103	Upload Task event uploaded for counter34
14:45:39:237	Upload Task event uploaded for counter36
14:45:40:373	Upload Task event uploaded for counter37
14:45:41:500	Upload Task event uploaded for counter38
14:45:42:628	Upload Task event uploaded for counter39
14:45:43:759	Upload Task event uploaded for counter41
14:45:44:894	Upload Task event uploaded for counter42
14:45:46:035	Upload Task event uploaded for counter43
14:45:47:169	Upload Task event uploaded for counter45
14:45:48:291	Upload Task event uploaded for counter47
14:45:49:423	Upload Task event uploaded for counter50
14:45:50:555	Upload Task event uploaded for counter51
14:45:51:691	Upload Task event uploaded for counter54
14:45:52:822	Upload Task event uploaded for counter55
14:45:53:951	Upload Task event uploaded for counter56
14:45:55:073	Upload Task event uploaded for counter59
14:45:56:205	Upload Task event uploaded for counter60
14:45:57:336	Upload Task event uploaded for counter62
14:45:58:458	Upload Task event uploaded for counter63
14:45:59:592	Upload Task event uploaded for counter64
14:46:00:835	Upload Task event uploaded for counter65
14:46:01:978	Upload Task event uploaded for counter66
14:46:03:111	Upload Task event uploaded for counter68
14:46:04:237	Upload Task event uploaded for counter71
14:46:05:363	Upload Task event uploaded for counter72
14:46:06:498	Upload Task event uploaded for counter73
14:46:07:636	Upload Task event uploaded for counter76
14:46:08:767	Upload Task event uploaded for counter79
14:46:09:902	Upload Task event uploaded for counter80
14:46:11:032	Upload Task event uploaded for counter81
14:46:12:157	Upload Task event uploaded for counter82
14:46:13:299	Upload Task event uploaded for counter83
14:46:14:435	Upload Task event uploaded for counter84
14:46:15:567	Upload Task event uploaded for counter86
14:46:16:702	Upload Task event uploaded for counter87
14:46:17:824	Upload Task event uploaded for counter91
14:46:18:966	Upload Task event uploaded for counter92
14:46:20:116	Upload Task event uploaded for counter93
14:46:21:241	Upload Task event uploaded for counter94
14:46:22:371	Upload Task event uploaded for counter95
14:46:23:504	Upload Task event uploaded for counter96
14:46:24:635	Upload Task event uploaded for counter98
14:46:25:782	Upload Task event uploaded for counter99
14:46:26:915	Upload Task event uploaded for counter2
14:46:28:042	Upload Task event uploaded for counter4
14:46:29:178	Upload Task event uploaded for counter5
14:46:30:316	Upload Task event uploaded for counter6
14:46:31:455	Upload Task event uploaded for counter10
14:46:32:594	Upload Task event uploaded for counter11
14:46:33:718	Upload Task event uploaded for counter12
14:46:34:852	Upload Task event uploaded for counter15
14:46:35:986	Upload Task event uploaded for counter16
14:46:37:124	Upload Task event uploaded for counter17
14:46:38:256	Upload Task event uploaded for counter19
14:46:39:387	Upload Task event uploaded for counter21
14:46:40:517	Upload Task event uploaded for counter22
14:46:41:652	Upload Task event uploaded for counter23
14:46:42:785	Upload Task event uploaded for counter24
14:46:43:917	Upload Task event uploaded for counter25
14:46:45:088	Upload Task event uploaded for counter27
14:46:46:221	Upload Task event uploaded for counter28
14:46:47:343	Upload Task event uploaded for counter30
14:46:48:485	Upload Task event uploaded for counter34
14:46:49:632	Upload Task event uploaded for counter36
14:46:50:757	Upload Task event uploaded for counter37
14:46:51:891	Upload Task event uploaded for counter38
14:46:53:024	Upload Task event uploaded for counter39
14:46:54:150	Upload Task event uploaded for counter41
14:46:55:284	Upload Task event uploaded for counter42
14:46:56:417	Upload Task event uploaded for counter43
14:46:57:541	Upload Task event uploaded for counter45
14:46:58:670	Upload Task event uploaded for counter47
14:46:59:802	Upload Task event uploaded for counter49
14:47:00:949	Upload Task event uploaded for counter50
14:47:02:086	Upload Task event uploaded for counter51
14:47:03:206	Upload Task event uploaded for counter54
14:47:04:329	Upload Task event uploaded for counter55
14:47:05:461	Upload Task event uploaded for counter56
14:47:06:596	Upload Task event uploaded for counter57
14:47:07:728	Upload Task event uploaded for counter58
14:47:08:863	Upload Task event uploaded for counter59
14:47:09:981	Upload Task event uploaded for counter60
14:47:11:123	Upload Task event uploaded for counter62
14:47:12:258	Upload Task event uploaded for counter63
14:47:13:385	Upload Task event uploaded for counter64
14:47:14:518	Upload Task event uploaded for counter65
14:47:15:649	Upload Task event uploaded for counter66
14:47:16:769	Upload Task event uploaded for counter68
14:47:17:905	Upload Task event uploaded for counter71
14:47:19:044	Upload Task event uploaded for counter72
14:47:20:172	Upload Task event uploaded for counter73
14:47:21:307	Upload Task event uploaded for counter76
14:47:22:443	Upload Task event uploaded for counter78
14:47:23:568	Upload Task event uploaded for counter79
14:47:24:715	Upload Task event uploaded for counter80
14:47:25:845	Upload Task event uploaded for counter81
14:47:26:969	Upload Task event uploaded for counter82
14:47:28:107	Upload Task event uploaded for counter83
14:47:29:241	Upload Task event uploaded for counter85
14:47:30:373	Upload Task event uploaded for counter86
14:47:31:507	Upload Task event uploaded for counter87
14:47:32:632	Upload Task event uploaded for counter88
14:47:33:756	Upload Task event uploaded for counter91
14:47:34:887	Upload Task event uploaded for counter92
14:47:36:024	Upload Task event uploaded for counter93
14:47:37:156	Upload Task event uploaded for counter94
14:47:38:293	Upload Task event uploaded for counter95
14:47:39:415	Upload Task event uploaded for counter96
14:47:40:549	Upload Task event uploaded for counter98
14:47:41:679	Upload Task event uploaded for counter99
14:47:42:801	Upload Task event uploaded for counter1
14:47:43:938	Upload Task event uploaded for counter2
14:47:45:073	Upload Task event uploaded for counter4
14:47:46:199	Upload Task event uploaded for counter5
14:47:47:342	Upload Task event uploaded for counter6
14:47:48:470	Upload Task event uploaded for counter10
14:47:49:595	Upload Task event uploaded for counter11
14:47:50:740	Upload Task event uploaded for counter12
14:47:51:886	Upload Task event uploaded for counter15
14:47:53:022	Upload Task event uploaded for counter16
14:47:54:157	Upload Task event uploaded for counter17
14:47:55:292	Upload Task event uploaded for counter19
14:47:56:417	Upload Task event uploaded for counter21
14:47:57:553	Upload Task event uploaded for counter22
14:47:58:695	Upload Task event uploaded for counter23
14:47:59:844	Upload Task event uploaded for counter24
14:48:00:983	Upload Task event uploaded for counter25
14:48:02:107	Upload Task event uploaded for counter27
14:48:03:242	Upload Task event uploaded for counter28
14:48:04:401	Upload Task event uploaded for counter30
14:48:05:533	Upload Task event uploaded for counter34
14:48:06:673	Upload Task event uploaded for counter36
14:48:07:811	Upload Task event uploaded for counter37
14:48:08:939	Upload Task event uploaded for counter38
14:48:10:076	Upload Task event uploaded for counter39
14:48:11:208	Upload Task event uploaded for counter41
14:48:12:334	Upload Task event uploaded for counter42
14:48:13:469	Upload Task event uploaded for counter43
14:48:14:598	Upload Task event uploaded for counter45
14:48:15:717	Upload Task event uploaded for counter47
14:48:16:857	Upload Task event uploaded for counter49
14:48:18:037	Upload Task event uploaded for counter50
14:48:19:162	Upload Task event uploaded for counter54
14:48:20:295	Upload Task event uploaded for counter56
14:48:21:433	Upload Task event uploaded for counter57
14:48:22:559	Upload Task event uploaded for counter58
14:48:23:690	Upload Task event uploaded for counter59
14:48:24:822	Upload Task event uploaded for counter62
14:48:25:944	Upload Task event uploaded for counter63
14:48:27:079	Upload Task event uploaded for counter64
14:48:28:216	Upload Task event uploaded for counter65
14:48:29:348	Upload Task event uploaded for counter66
14:48:30:496	Upload Task event uploaded for counter71
14:48:31:718	Upload Task event uploaded for counter72
14:48:32:861	Upload Task event uploaded for counter73
14:48:33:997	Upload Task event uploaded for counter75
14:48:35:125	Upload Task event uploaded for counter76
14:48:36:257	Upload Task event uploaded for counter78
14:48:37:387	Upload Task event uploaded for counter79
14:48:38:539	Upload Task event uploaded for counter80
14:48:39:677	Upload Task event uploaded for counter81
14:48:40:808	Upload Task event uploaded for counter82
14:48:41:932	Upload Task event uploaded for counter83
14:48:43:062	Upload Task event uploaded for counter85
14:48:44:199	Upload Task event uploaded for counter87
14:48:45:322	Upload Task event uploaded for counter88
14:48:46:459	Upload Task event uploaded for counter90
14:48:47:591	Upload Task event uploaded for counter91
14:48:48:728	Upload Task event uploaded for counter93
14:48:49:858	Upload Task event uploaded for counter94
14:48:50:992	Upload Task event uploaded for counter95
14:48:52:115	Upload Task event uploaded for counter96
14:48:53:248	Upload Task event uploaded for counter98
14:48:54:380	Upload Task event uploaded for counter99
14:48:55:513	Upload Task event uploaded for counter1
14:48:56:657	Upload Task event uploaded for counter2
14:48:57:780	Upload Task event uploaded for counter3
14:48:58:911	Upload Task event uploaded for counter4
14:49:00:056	Upload Task event uploaded for counter10
14:49:01:206	Upload Task event uploaded for counter11
14:49:03:571	Upload Task event uploaded for counter12
14:49:04:741	Upload Task event uploaded for counter15
14:49:05:864	Upload Task event uploaded for counter16
14:49:06:998	Upload Task event uploaded for counter17
14:49:08:169	Upload Task event uploaded for counter21
14:49:09:295	Upload Task event uploaded for counter22
14:49:10:431	Upload Task event uploaded for counter23
14:49:11:588	Upload Task event uploaded for counter24
14:49:12:719	Upload Task event uploaded for counter25
14:49:13:872	Upload Task event uploaded for counter27
14:49:15:007	Upload Task event uploaded for counter28
14:49:16:136	Upload Task event uploaded for counter30
14:49:17:268	Upload Task event uploaded for counter34
14:49:18:397	Upload Task event uploaded for counter36
14:49:19:529	Upload Task event uploaded for counter37
14:49:20:664	Upload Task event uploaded for counter38
14:49:21:797	Upload Task event uploaded for counter39
14:49:22:915	Upload Task event uploaded for counter42
14:49:24:051	Upload Task event uploaded for counter43
14:49:25:189	Upload Task event uploaded for counter44
14:49:26:323	Upload Task event uploaded for counter45
14:49:27:465	Upload Task event uploaded for counter47
14:49:28:586	Upload Task event uploaded for counter49
14:49:29:716	Upload Task event uploaded for counter50
14:49:30:855	Upload Task event uploaded for counter51
14:49:31:994	Upload Task event uploaded for counter56
14:49:33:136	Upload Task event uploaded for counter57
14:49:34:276	Upload Task event uploaded for counter58
14:49:35:401	Upload Task event uploaded for counter59
14:49:36:544	Upload Task event uploaded for counter62
14:49:37:680	Upload Task event uploaded for counter63
14:49:38:806	Upload Task event uploaded for counter64
14:49:39:941	Upload Task event uploaded for counter66
14:49:41:094	Upload Task event uploaded for counter71
14:49:42:220	Upload Task event uploaded for counter72
14:49:43:355	Upload Task event uploaded for counter75
14:49:44:495	Upload Task event uploaded for counter76
14:49:45:981	Upload Task event uploaded for counter78
14:49:47:116	Upload Task event uploaded for counter79
14:49:48:254	Upload Task event uploaded for counter80
14:49:49:381	Upload Task event uploaded for counter81
14:49:50:511	Upload Task event uploaded for counter82
14:49:51:650	Upload Task event uploaded for counter83
14:49:52:772	Upload Task event uploaded for counter85
14:49:53:905	Upload Task event uploaded for counter87
14:49:55:038	Upload Task event uploaded for counter88
14:49:56:172	Upload Task event uploaded for counter90
14:49:57:305	Upload Task event uploaded for counter91
14:49:58:437	Upload Task event uploaded for counter93
14:49:59:567	Upload Task event uploaded for counter94
14:50:00:698	Upload Task event uploaded for counter95
14:50:01:849	Upload Task event uploaded for counter96
14:50:02:982	Upload Task event uploaded for counter98
14:50:04:115	Upload Task event uploaded for counter99
14:50:05:239	Upload Task event uploaded for counter1
14:50:06:369	Upload Task event uploaded for counter2
14:50:07:503	Upload Task event uploaded for counter3
14:50:08:623	Upload Task event uploaded for counter10
14:50:09:760	Upload Task event uploaded for counter11
14:50:10:893	Upload Task event uploaded for counter12
14:50:12:041	Upload Task event uploaded for counter15
14:50:13:182	Upload Task event uploaded for counter16
14:50:14:313	Upload Task event uploaded for counter17
14:50:15:436	Upload Task event uploaded for counter21
14:50:16:572	Upload Task event uploaded for counter22
14:50:17:721	Upload Task event uploaded for counter23
14:50:18:864	Upload Task event uploaded for counter24
14:50:20:004	Upload Task event uploaded for counter25
14:50:21:271	Upload Task event uploaded for counter27
14:50:22:481	Upload Task event uploaded for counter28
14:50:23:812	Upload Task event uploaded for counter30
14:50:25:141	Upload Task event uploaded for counter34
14:50:26:475	Upload Task event uploaded for counter35
14:50:27:632	Upload Task event uploaded for counter36
14:50:28:926	Upload Task event uploaded for counter37
14:50:30:202	Upload Task event uploaded for counter38
14:50:31:466	Upload Task event uploaded for counter39
14:50:32:785	Upload Task event uploaded for counter42
14:50:34:010	Upload Task event uploaded for counter43
14:50:35:145	Upload Task event uploaded for counter44
14:50:36:296	Upload Task event uploaded for counter45
14:50:37:436	Upload Task event uploaded for counter47
14:50:38:578	Upload Task event uploaded for counter49
14:50:39:705	Upload Task event uploaded for counter50
14:50:40:848	Upload Task event uploaded for counter51
14:50:42:001	Upload Task event uploaded for counter56
14:50:43:140	Upload Task event uploaded for counter57
14:50:44:274	Upload Task event uploaded for counter58
14:50:45:735	Upload Task event uploaded for counter59
14:50:46:856	Upload Task event uploaded for counter63
14:50:47:994	Upload Task event uploaded for counter64
14:50:49:133	Upload Task event uploaded for counter66
14:50:50:265	Upload Task event uploaded for counter67
14:50:51:409	Upload Task event uploaded for counter69
14:50:52:534	Upload Task event uploaded for counter71
14:50:53:678	Upload Task event uploaded for counter72
14:50:54:818	Upload Task event uploaded for counter74
14:50:55:941	Upload Task event uploaded for counter75
14:50:58:040	Upload Task event uploaded for counter76
14:50:59:173	Upload Task event uploaded for counter78
14:51:00:295	Upload Task event uploaded for counter79
14:51:01:426	Upload Task event uploaded for counter80
14:51:02:556	Upload Task event uploaded for counter81
14:51:03:687	Upload Task event uploaded for counter82
14:51:04:821	Upload Task event uploaded for counter83
14:51:05:951	Upload Task event uploaded for counter85
14:51:07:076	Upload Task event uploaded for counter87
14:51:08:244	Upload Task event uploaded for counter88
14:51:09:375	Upload Task event uploaded for counter90
14:51:10:499	Upload Task event uploaded for counter91
14:51:11:637	Upload Task event uploaded for counter92
14:51:12:778	Upload Task event uploaded for counter93
14:51:13:920	Upload Task event uploaded for counter94
14:51:15:105	Upload Task event uploaded for counter95
14:51:16:228	Upload Task event uploaded for counter96
14:51:17:361	Upload Task event uploaded for counter98
14:51:18:495	Upload Task event uploaded for counter99
14:51:19:637	Upload Task event uploaded for counter1
14:51:20:771	Upload Task event uploaded for counter3
14:51:21:908	Upload Task event uploaded for counter5
14:51:23:043	Upload Task event uploaded for counter10
14:51:24:176	Upload Task event uploaded for counter11
14:51:25:333	Upload Task event uploaded for counter12
14:51:26:458	Upload Task event uploaded for counter15
14:51:27:598	Upload Task event uploaded for counter16
14:51:28:733	Upload Task event uploaded for counter17
14:51:29:865	Upload Task event uploaded for counter21
14:51:31:000	Upload Task event uploaded for counter22
14:51:32:139	Upload Task event uploaded for counter23
14:51:33:269	Upload Task event uploaded for counter24
14:51:34:405	Upload Task event uploaded for counter25
14:51:35:545	Upload Task event uploaded for counter26
14:51:36:680	Upload Task event uploaded for counter27
14:51:37:812	Upload Task event uploaded for counter28
14:51:38:939	Upload Task event uploaded for counter30
14:51:40:062	Upload Task event uploaded for counter34
14:51:41:196	Upload Task event uploaded for counter35
14:51:42:333	Upload Task event uploaded for counter36
14:51:43:472	Upload Task event uploaded for counter37
14:51:44:607	Upload Task event uploaded for counter38
14:51:45:735	Upload Task event uploaded for counter39
14:51:46:867	Upload Task event uploaded for counter41
14:51:47:999	Upload Task event uploaded for counter44
14:51:49:139	Upload Task event uploaded for counter45
14:51:50:277	Upload Task event uploaded for counter47
14:51:51:413	Upload Task event uploaded for counter49
14:51:52:553	Upload Task event uploaded for counter50
14:51:53:685	Upload Task event uploaded for counter51
14:51:54:861	Upload Task event uploaded for counter56
14:51:55:989	Upload Task event uploaded for counter57
14:51:57:127	Upload Task event uploaded for counter58
14:51:58:263	Upload Task event uploaded for counter59
14:51:59:387	Upload Task event uploaded for counter63
14:52:00:527	Upload Task event uploaded for counter64
14:52:01:666	Upload Task event uploaded for counter66
14:52:02:792	Upload Task event uploaded for counter67
14:52:03:936	Upload Task event uploaded for counter68
14:52:05:068	Upload Task event uploaded for counter69
14:52:06:200	Upload Task event uploaded for counter71
14:52:07:335	Upload Task event uploaded for counter72
14:52:08:461	Upload Task event uploaded for counter74
14:52:09:592	Upload Task event uploaded for counter75
14:52:10:726	Upload Task event uploaded for counter76
14:52:11:855	Upload Task event uploaded for counter78
14:52:12:992	Upload Task event uploaded for counter79
14:52:14:123	Upload Task event uploaded for counter80
14:52:15:262	Upload Task event uploaded for counter81
14:52:16:394	Upload Task event uploaded for counter82
14:52:17:533	Upload Task event uploaded for counter83
14:52:18:663	Upload Task event uploaded for counter85
14:52:19:796	Upload Task event uploaded for counter87
14:52:20:959	Upload Task event uploaded for counter88
14:52:22:094	Upload Task event uploaded for counter90
14:52:23:233	Upload Task event uploaded for counter91
14:52:24:366	Upload Task event uploaded for counter92
14:52:25:490	Upload Task event uploaded for counter93
14:52:26:635	Upload Task event uploaded for counter94
14:52:27:767	Upload Task event uploaded for counter95
14:52:28:926	Upload Task event uploaded for counter96
14:52:30:064	Upload Task event uploaded for counter98
14:52:31:216	Upload Task event uploaded for counter99
14:52:32:355	Upload Task event uploaded for counter100
14:52:33:490	Upload Task event uploaded for counter1
14:52:34:635	Upload Task event uploaded for counter3
14:52:35:779	Upload Task event uploaded for counter5
14:52:36:921	Upload Task event uploaded for counter6
14:52:38:046	Upload Task event uploaded for counter10
14:52:39:191	Upload Task event uploaded for counter11
14:52:40:332	Upload Task event uploaded for counter12
14:52:41:459	Upload Task event uploaded for counter13
14:52:42:606	Upload Task event uploaded for counter15
14:52:43:745	Upload Task event uploaded for counter16
