14:16:59:990	Application Starting
14:48:19:971	Upload Task event uploaded for counter28
14:48:23:090	Upload Task event uploaded for counter34
14:48:26:150	Upload Task event uploaded for counter36
14:48:29:259	Upload Task event uploaded for counter37
14:48:32:321	Upload Task event uploaded for counter38
14:48:35:379	Upload Task event uploaded for counter44
14:48:38:474	Upload Task event uploaded for counter45
14:48:41:517	Upload Task event uploaded for counter47
14:48:44:591	Upload Task event uploaded for counter51
14:48:47:647	Upload Task event uploaded for counter55
14:48:50:766	Upload Task event uploaded for counter56
14:48:53:809	Upload Task event uploaded for counter57
14:48:56:859	Upload Task event uploaded for counter58
14:48:59:945	Upload Task event uploaded for counter59
14:49:03:057	Upload Task event uploaded for counter60
14:49:06:140	Upload Task event uploaded for counter68
14:49:09:208	Upload Task event uploaded for counter79
14:49:12:280	Upload Task event uploaded for counter80
14:49:15:354	Upload Task event uploaded for counter83
14:49:18:529	Upload Task event uploaded for counter84
14:49:21:591	Upload Task event uploaded for counter92
14:49:24:675	Upload Task event uploaded for counter93
14:49:27:726	Upload Task event uploaded for counter100
14:49:30:819	Upload Task event uploaded for counter2
14:49:33:898	Upload Task event uploaded for counter3
14:49:36:961	Upload Task event uploaded for counter4
14:49:40:071	Upload Task event uploaded for counter15
14:49:43:164	Upload Task event uploaded for counter19
14:49:46:214	Upload Task event uploaded for counter24
14:49:49:298	Upload Task cancellation request
14:49:49:361	Upload Task completed
