20:42:14:139	Application Starting
21:13:07:774	Upload Task event uploaded for counter28
21:13:10:800	Upload Task event uploaded for counter34
21:13:13:819	Upload Task event uploaded for counter36
21:13:16:860	Upload Task event uploaded for counter37
21:13:19:902	Upload Task event uploaded for counter38
21:13:23:308	Upload Task event uploaded for counter44
21:13:26:327	Upload Task event uploaded for counter45
21:13:29:460	Upload Task event uploaded for counter47
21:13:32:508	Upload Task event uploaded for counter51
21:13:35:529	Upload Task event uploaded for counter55
21:13:38:544	Upload Task event uploaded for counter56
21:13:41:568	Upload Task event uploaded for counter57
21:13:44:610	Upload Task event uploaded for counter58
21:13:47:643	Upload Task event uploaded for counter59
21:13:50:711	Upload Task event uploaded for counter60
21:13:53:748	Upload Task event uploaded for counter68
21:13:56:792	Upload Task event uploaded for counter79
21:13:59:847	Upload Task event uploaded for counter80
21:14:02:868	Upload Task event uploaded for counter83
21:14:05:885	Upload Task event uploaded for counter84
21:14:08:900	Upload Task event uploaded for counter92
21:14:11:920	Upload Task event uploaded for counter93
21:14:14:939	Upload Task event uploaded for counter100
21:14:17:961	Upload Task event uploaded for counter2
21:14:20:986	Upload Task event uploaded for counter3
21:14:24:004	Upload Task event uploaded for counter4
21:14:27:024	Upload Task event uploaded for counter15
21:14:30:043	Upload Task event uploaded for counter19
21:14:33:069	Upload Task event uploaded for counter24
21:14:36:107	Upload Task event uploaded for counter25
21:14:39:125	Upload Task event uploaded for counter27
21:14:42:145	Upload Task event uploaded for counter28
21:14:45:166	Upload Task event uploaded for counter30
21:14:48:214	Upload Task event uploaded for counter34
21:14:51:246	Upload Task event uploaded for counter36
21:14:54:280	Upload Task event uploaded for counter37
21:14:57:352	Upload Task event uploaded for counter38
21:15:00:371	Upload Task event uploaded for counter44
21:15:03:416	Upload Task event uploaded for counter45
21:15:06:437	Upload Task event uploaded for counter47
21:15:09:456	Upload Task event uploaded for counter55
21:15:12:496	Upload Task event uploaded for counter56
21:15:15:514	Upload Task event uploaded for counter57
21:15:18:532	Upload Task event uploaded for counter58
21:15:21:552	Upload Task event uploaded for counter59
21:15:24:570	Upload Task event uploaded for counter60
21:15:27:605	Upload Task event uploaded for counter62
21:15:30:631	Upload Task event uploaded for counter68
21:15:33:646	Upload Task event uploaded for counter79
21:15:36:675	Upload Task event uploaded for counter80
21:15:39:707	Upload Task event uploaded for counter82
21:15:42:726	Upload Task event uploaded for counter83
21:15:45:763	Upload Task event uploaded for counter84
21:15:48:855	Upload Task event uploaded for counter92
21:15:52:046	Upload Task event uploaded for counter93
21:15:55:799	Upload Task event uploaded for counter100
21:15:59:258	Upload Task event uploaded for counter2
21:16:02:273	Upload Task event uploaded for counter3
21:16:05:288	Upload Task event uploaded for counter4
21:16:08:312	Upload Task event uploaded for counter5
21:16:11:332	Upload Task event uploaded for counter15
21:16:14:345	Upload Task event uploaded for counter19
21:16:17:379	Upload Task event uploaded for counter24
21:16:20:402	Upload Task event uploaded for counter25
21:16:23:417	Upload Task event uploaded for counter28
21:16:26:431	Upload Task event uploaded for counter30
21:16:29:447	Upload Task event uploaded for counter34
21:16:32:463	Upload Task event uploaded for counter36
21:16:35:494	Upload Task event uploaded for counter37
21:16:38:512	Upload Task event uploaded for counter38
21:16:41:532	Upload Task event uploaded for counter41
21:16:44:568	Upload Task event uploaded for counter44
21:16:47:584	Upload Task event uploaded for counter45
21:16:50:601	Upload Task event uploaded for counter47
21:16:53:617	Upload Task event uploaded for counter54
21:16:56:637	Upload Task event uploaded for counter55
21:16:59:692	Upload Task event uploaded for counter56
21:17:02:723	Upload Task event uploaded for counter57
21:17:05:778	Upload Task event uploaded for counter59
21:17:08:820	Upload Task event uploaded for counter60
21:17:11:843	Upload Task event uploaded for counter62
21:17:14:912	Upload Task event uploaded for counter68
21:17:18:009	Upload Task event uploaded for counter79
21:17:21:278	Upload Task event uploaded for counter80
21:17:24:294	Upload Task event uploaded for counter82
21:17:27:312	Upload Task event uploaded for counter83
21:17:30:363	Upload Task event uploaded for counter84
21:17:33:449	Upload Task event uploaded for counter92
21:17:36:656	Upload Task event uploaded for counter93
21:17:39:725	Upload Task event uploaded for counter95
21:17:42:747	Upload Task event uploaded for counter100
21:17:45:817	Upload Task event uploaded for counter3
21:17:48:836	Upload Task event uploaded for counter4
21:17:51:850	Upload Task event uploaded for counter5
21:17:54:866	Upload Task event uploaded for counter15
21:17:57:882	Upload Task event uploaded for counter19
21:18:00:904	Upload Task event uploaded for counter24
21:18:03:925	Upload Task event uploaded for counter25
21:18:06:987	Upload Task event uploaded for counter28
21:18:10:029	Upload Task event uploaded for counter30
21:18:13:074	Upload Task event uploaded for counter34
21:18:16:094	Upload Task event uploaded for counter36
21:18:19:116	Upload Task event uploaded for counter37
21:18:22:130	Upload Task event uploaded for counter38
21:18:25:147	Upload Task event uploaded for counter41
21:18:28:171	Upload Task event uploaded for counter44
21:18:31:186	Upload Task event uploaded for counter45
21:18:34:205	Upload Task event uploaded for counter47
21:18:37:221	Upload Task event uploaded for counter51
21:18:40:243	Upload Task event uploaded for counter54
21:18:43:272	Upload Task event uploaded for counter55
21:18:46:302	Upload Task event uploaded for counter56
21:18:49:322	Upload Task event uploaded for counter57
21:18:52:343	Upload Task event uploaded for counter60
21:18:55:437	Upload Task event uploaded for counter62
21:18:58:463	Upload Task event uploaded for counter68
21:19:01:503	Upload Task event uploaded for counter79
21:19:04:528	Upload Task event uploaded for counter80
21:19:07:550	Upload Task event uploaded for counter82
21:19:10:580	Upload Task event uploaded for counter83
21:19:13:611	Upload Task event uploaded for counter84
21:19:16:833	Upload Task event uploaded for counter92
21:19:19:856	Upload Task event uploaded for counter93
21:19:22:871	Upload Task event uploaded for counter95
21:19:25:908	Upload Task event uploaded for counter100
21:19:28:933	Upload Task event uploaded for counter3
21:19:31:947	Upload Task event uploaded for counter4
21:19:34:974	Upload Task event uploaded for counter5
21:19:37:989	Upload Task event uploaded for counter15
21:19:41:007	Upload Task event uploaded for counter19
21:19:44:041	Upload Task event uploaded for counter23
21:19:47:058	Upload Task event uploaded for counter24
21:19:50:077	Upload Task event uploaded for counter25
21:19:53:096	Upload Task event uploaded for counter28
21:19:56:114	Upload Task event uploaded for counter30
21:19:59:132	Upload Task event uploaded for counter34
21:20:02:147	Upload Task event uploaded for counter36
21:20:05:162	Upload Task event uploaded for counter37
21:20:08:190	Upload Task event uploaded for counter38
21:20:11:218	Upload Task event uploaded for counter41
21:20:14:254	Upload Task event uploaded for counter44
21:20:17:277	Upload Task event uploaded for counter45
21:20:20:320	Upload Task event uploaded for counter47
21:20:23:355	Upload Task event uploaded for counter51
21:20:26:371	Upload Task event uploaded for counter54
21:20:29:390	Upload Task event uploaded for counter55
21:20:32:417	Upload Task event uploaded for counter56
21:20:35:440	Upload Task event uploaded for counter57
21:20:38:466	Upload Task event uploaded for counter60
21:20:41:501	Upload Task event uploaded for counter62
21:20:44:541	Upload Task event uploaded for counter68
21:20:47:620	Upload Task event uploaded for counter79
21:20:50:641	Upload Task event uploaded for counter80
21:20:53:710	Upload Task event uploaded for counter82
21:20:56:726	Upload Task event uploaded for counter83
21:20:59:752	Upload Task event uploaded for counter84
21:21:02:837	Upload Task event uploaded for counter92
21:21:05:867	Upload Task event uploaded for counter93
21:21:08:901	Upload Task event uploaded for counter94
21:21:11:915	Upload Task event uploaded for counter95
21:21:14:930	Upload Task event uploaded for counter100
21:21:17:945	Upload Task event uploaded for counter1
21:21:20:962	Upload Task event uploaded for counter2
21:21:24:009	Upload Task event uploaded for counter3
21:21:27:073	Upload Task event uploaded for counter4
21:21:30:190	Upload Task event uploaded for counter5
21:21:33:215	Upload Task event uploaded for counter15
21:21:36:232	Upload Task event uploaded for counter19
21:21:39:257	Upload Task event uploaded for counter23
21:21:42:332	Upload Task event uploaded for counter24
21:21:45:354	Upload Task event uploaded for counter25
21:21:48:383	Upload Task event uploaded for counter28
21:21:51:405	Upload Task event uploaded for counter30
21:21:54:423	Upload Task event uploaded for counter34
21:21:57:466	Upload Task event uploaded for counter36
21:22:00:515	Upload Task event uploaded for counter37
21:22:03:580	Upload Task event uploaded for counter38
21:22:06:594	Upload Task event uploaded for counter41
21:22:09:612	Upload Task event uploaded for counter44
21:22:12:626	Upload Task event uploaded for counter45
21:22:15:639	Upload Task event uploaded for counter47
21:22:18:665	Upload Task event uploaded for counter51
21:22:21:683	Upload Task event uploaded for counter54
21:22:24:703	Upload Task event uploaded for counter55
21:22:27:795	Upload Task event uploaded for counter56
21:22:30:818	Upload Task event uploaded for counter57
21:22:33:840	Upload Task event uploaded for counter59
21:22:36:855	Upload Task event uploaded for counter60
21:22:39:894	Upload Task event uploaded for counter62
21:22:42:909	Upload Task event uploaded for counter68
21:22:45:923	Upload Task event uploaded for counter79
21:22:48:950	Upload Task event uploaded for counter80
21:22:51:970	Upload Task event uploaded for counter82
21:22:54:985	Upload Task event uploaded for counter83
21:22:58:006	Upload Task event uploaded for counter84
21:23:01:020	Upload Task event uploaded for counter92
21:23:04:047	Upload Task event uploaded for counter93
21:23:07:095	Upload Task event uploaded for counter94
21:23:10:112	Upload Task event uploaded for counter95
21:23:13:128	Upload Task event uploaded for counter100
21:23:16:146	Upload Task event uploaded for counter1
21:23:19:172	Upload Task event uploaded for counter2
21:23:22:217	Upload Task event uploaded for counter3
21:23:25:238	Upload Task event uploaded for counter4
21:23:28:261	Upload Task event uploaded for counter5
21:23:31:279	Upload Task event uploaded for counter6
21:23:34:352	Upload Task event uploaded for counter15
21:23:37:581	Upload Task event uploaded for counter19
21:23:40:623	Upload Task event uploaded for counter23
21:23:43:641	Upload Task event uploaded for counter24
21:23:46:693	Upload Task event uploaded for counter25
21:23:49:732	Upload Task event uploaded for counter28
21:23:52:849	Upload Task event uploaded for counter30
21:23:55:941	Upload Task event uploaded for counter34
21:23:58:979	Upload Task event uploaded for counter36
21:24:02:055	Upload Task event uploaded for counter38
21:24:05:079	Upload Task event uploaded for counter41
21:24:08:110	Upload Task event uploaded for counter44
21:24:11:346	Upload Task event uploaded for counter45
21:24:14:368	Upload Task event uploaded for counter47
21:24:17:383	Upload Task event uploaded for counter51
21:24:20:399	Upload Task event uploaded for counter54
21:24:23:436	Upload Task event uploaded for counter55
21:24:26:510	Upload Task event uploaded for counter56
21:24:29:638	Upload Task event uploaded for counter57
21:24:32:657	Upload Task event uploaded for counter59
21:24:35:738	Upload Task event uploaded for counter60
21:24:38:769	Upload Task event uploaded for counter62
21:24:41:842	Upload Task event uploaded for counter68
21:24:45:031	Upload Task event uploaded for counter79
21:24:48:068	Upload Task event uploaded for counter80
21:24:51:085	Upload Task event uploaded for counter82
21:24:54:116	Upload Task event uploaded for counter83
21:24:57:145	Upload Task event uploaded for counter84
21:25:00:179	Upload Task event uploaded for counter92
21:25:03:206	Upload Task event uploaded for counter93
21:25:06:257	Upload Task event uploaded for counter94
21:25:09:275	Upload Task event uploaded for counter95
21:25:12:299	Upload Task event uploaded for counter100
21:25:15:417	Upload Task event uploaded for counter1
21:25:18:730	Upload Task event uploaded for counter2
21:25:21:763	Upload Task event uploaded for counter3
21:25:24:788	Upload Task event uploaded for counter5
21:25:27:811	Upload Task event uploaded for counter6
21:25:30:831	Upload Task event uploaded for counter15
21:25:34:150	Upload Task event uploaded for counter19
21:25:37:858	Upload Task event uploaded for counter23
21:25:41:685	Upload Task event uploaded for counter24
21:25:44:758	Upload Task event uploaded for counter25
21:25:48:028	Upload Task event uploaded for counter28
21:25:51:093	Upload Task event uploaded for counter30
21:25:54:122	Upload Task event uploaded for counter34
21:25:57:140	Upload Task event uploaded for counter36
21:26:00:163	Upload Task event uploaded for counter38
21:26:03:180	Upload Task event uploaded for counter41
21:26:06:219	Upload Task event uploaded for counter44
21:26:09:237	Upload Task event uploaded for counter45
21:26:12:261	Upload Task event uploaded for counter47
21:26:15:290	Upload Task event uploaded for counter49
21:26:18:311	Upload Task event uploaded for counter51
21:26:21:333	Upload Task event uploaded for counter54
21:26:24:366	Upload Task event uploaded for counter56
21:26:27:440	Upload Task event uploaded for counter57
21:26:30:471	Upload Task event uploaded for counter59
21:26:33:492	Upload Task event uploaded for counter60
21:26:36:509	Upload Task event uploaded for counter62
21:26:39:570	Upload Task event uploaded for counter65
21:26:42:606	Upload Task event uploaded for counter66
21:26:45:659	Upload Task event uploaded for counter68
21:26:48:686	Upload Task event uploaded for counter79
21:26:51:755	Upload Task event uploaded for counter80
21:26:54:779	Upload Task event uploaded for counter82
21:26:57:976	Upload Task event uploaded for counter83
21:27:01:722	Upload Task event uploaded for counter84
21:27:05:069	Upload Task event uploaded for counter92
21:27:08:155	Upload Task event uploaded for counter94
21:27:11:250	Upload Task event uploaded for counter95
21:27:14:295	Upload Task event uploaded for counter100
21:27:17:312	Upload Task event uploaded for counter1
21:27:20:336	Upload Task event uploaded for counter2
21:27:23:364	Upload Task event uploaded for counter3
21:27:26:437	Upload Task event uploaded for counter5
21:27:29:460	Upload Task event uploaded for counter6
21:27:32:480	Upload Task event uploaded for counter12
21:27:35:510	Upload Task event uploaded for counter15
21:27:38:819	Upload Task event uploaded for counter19
21:27:41:906	Upload Task event uploaded for counter23
21:27:44:929	Upload Task event uploaded for counter24
21:27:47:953	Upload Task event uploaded for counter25
21:27:50:967	Upload Task event uploaded for counter28
21:27:53:982	Upload Task event uploaded for counter30
21:27:57:009	Upload Task event uploaded for counter36
21:28:00:029	Upload Task event uploaded for counter38
21:28:03:042	Upload Task event uploaded for counter41
21:28:06:072	Upload Task event uploaded for counter47
21:28:09:093	Upload Task event uploaded for counter49
21:28:12:116	Upload Task event uploaded for counter51
21:28:15:151	Upload Task event uploaded for counter54
21:28:18:170	Upload Task event uploaded for counter55
21:28:21:193	Upload Task event uploaded for counter56
21:28:24:225	Upload Task event uploaded for counter57
21:28:27:252	Upload Task event uploaded for counter59
21:28:30:276	Upload Task event uploaded for counter60
21:28:33:290	Upload Task event uploaded for counter65
21:28:36:324	Upload Task event uploaded for counter66
21:28:39:374	Upload Task event uploaded for counter79
21:28:42:389	Upload Task event uploaded for counter80
21:28:45:405	Upload Task event uploaded for counter82
21:28:48:420	Upload Task event uploaded for counter83
21:28:51:437	Upload Task event uploaded for counter84
21:28:54:463	Upload Task event uploaded for counter85
21:28:57:477	Upload Task event uploaded for counter95
21:29:00:495	Upload Task event uploaded for counter100
21:29:03:541	Upload Task event uploaded for counter1
21:29:06:569	Upload Task event uploaded for counter2
21:29:09:585	Upload Task event uploaded for counter3
21:29:12:600	Upload Task event uploaded for counter5
21:29:15:622	Upload Task event uploaded for counter6
21:29:18:644	Upload Task event uploaded for counter12
21:29:21:666	Upload Task event uploaded for counter15
21:29:24:684	Upload Task event uploaded for counter19
21:29:27:700	Upload Task event uploaded for counter24
21:29:30:716	Upload Task event uploaded for counter25
21:29:33:729	Upload Task event uploaded for counter27
21:29:36:746	Upload Task event uploaded for counter30
21:29:39:779	Upload Task event uploaded for counter36
21:29:42:795	Upload Task event uploaded for counter38
21:29:45:821	Upload Task event uploaded for counter41
21:29:48:839	Upload Task event uploaded for counter47
21:29:51:891	Upload Task event uploaded for counter49
21:29:55:210	Upload Task event uploaded for counter51
21:29:58:233	Upload Task event uploaded for counter54
21:30:01:251	Upload Task event uploaded for counter55
21:30:04:266	Upload Task event uploaded for counter56
21:30:07:285	Upload Task event uploaded for counter57
21:30:10:302	Upload Task event uploaded for counter59
21:30:13:329	Upload Task event uploaded for counter62
21:30:16:350	Upload Task event uploaded for counter65
21:30:19:368	Upload Task event uploaded for counter66
21:30:22:386	Upload Task event uploaded for counter79
21:30:25:631	Upload Task event uploaded for counter80
21:30:28:651	Upload Task event uploaded for counter82
21:30:31:669	Upload Task event uploaded for counter83
21:30:34:686	Upload Task event uploaded for counter84
21:30:37:710	Upload Task event uploaded for counter85
21:30:40:757	Upload Task event uploaded for counter95
21:30:43:785	Upload Task event uploaded for counter100
21:30:46:808	Upload Task event uploaded for counter1
21:30:49:829	Upload Task event uploaded for counter2
21:30:52:845	Upload Task event uploaded for counter3
21:30:55:870	Upload Task event uploaded for counter5
21:30:58:891	Upload Task event uploaded for counter6
21:31:01:906	Upload Task event uploaded for counter12
21:31:04:938	Upload Task event uploaded for counter15
21:31:08:003	Upload Task event uploaded for counter19
21:31:11:027	Upload Task event uploaded for counter24
21:31:14:118	Upload Task event uploaded for counter25
21:31:17:209	Upload Task event uploaded for counter27
21:31:20:281	Upload Task event uploaded for counter30
21:31:23:308	Upload Task event uploaded for counter36
21:31:26:469	Upload Task event uploaded for counter38
21:31:29:503	Upload Task event uploaded for counter41
21:31:32:531	Upload Task event uploaded for counter47
21:31:35:553	Upload Task event uploaded for counter49
21:31:38:568	Upload Task event uploaded for counter51
21:31:41:603	Upload Task event uploaded for counter54
21:31:44:627	Upload Task event uploaded for counter55
21:31:47:647	Upload Task event uploaded for counter57
21:31:50:663	Upload Task event uploaded for counter58
21:31:53:705	Upload Task event uploaded for counter59
21:31:56:739	Upload Task event uploaded for counter62
21:31:59:760	Upload Task event uploaded for counter65
21:32:02:790	Upload Task event uploaded for counter66
21:32:05:835	Upload Task event uploaded for counter79
21:32:08:851	Upload Task event uploaded for counter80
21:32:11:871	Upload Task event uploaded for counter82
21:32:14:911	Upload Task event uploaded for counter83
21:32:17:952	Upload Task event uploaded for counter84
21:32:20:971	Upload Task event uploaded for counter85
21:32:23:989	Upload Task event uploaded for counter95
21:32:27:007	Upload Task event uploaded for counter98
21:32:30:046	Upload Task event uploaded for counter100
21:32:33:061	Upload Task event uploaded for counter1
21:32:36:102	Upload Task event uploaded for counter2
21:32:39:129	Upload Task event uploaded for counter3
21:32:42:151	Upload Task event uploaded for counter5
21:32:45:166	Upload Task event uploaded for counter6
21:32:48:185	Upload Task event uploaded for counter12
21:32:51:243	Upload Task event uploaded for counter15
21:32:54:603	Upload Task event uploaded for counter19
21:32:57:650	Upload Task event uploaded for counter24
21:33:00:714	Upload Task event uploaded for counter25
21:33:03:736	Upload Task event uploaded for counter27
21:33:06:757	Upload Task event uploaded for counter30
21:33:09:793	Upload Task event uploaded for counter36
21:33:12:826	Upload Task event uploaded for counter38
21:33:15:869	Upload Task event uploaded for counter41
21:33:18:893	Upload Task event uploaded for counter47
21:33:21:930	Upload Task event uploaded for counter49
21:33:24:953	Upload Task event uploaded for counter51
21:33:27:970	Upload Task event uploaded for counter54
21:33:30:996	Upload Task event uploaded for counter55
21:33:34:015	Upload Task event uploaded for counter58
21:33:37:035	Upload Task event uploaded for counter59
21:33:40:061	Upload Task event uploaded for counter62
21:33:43:108	Upload Task event uploaded for counter65
21:33:46:132	Upload Task event uploaded for counter66
21:33:49:151	Upload Task event uploaded for counter78
21:33:52:170	Upload Task event uploaded for counter79
21:33:55:195	Upload Task event uploaded for counter80
21:33:58:228	Upload Task event uploaded for counter82
21:34:01:262	Upload Task event uploaded for counter83
21:34:04:309	Upload Task event uploaded for counter84
21:34:07:332	Upload Task event uploaded for counter85
21:34:10:350	Upload Task event uploaded for counter95
21:34:13:365	Upload Task event uploaded for counter98
21:34:16:395	Upload Task event uploaded for counter100
21:34:19:408	Upload Task event uploaded for counter1
21:34:22:422	Upload Task event uploaded for counter2
21:34:25:436	Upload Task event uploaded for counter3
21:34:28:454	Upload Task event uploaded for counter5
21:34:31:478	Upload Task event uploaded for counter6
21:34:34:504	Upload Task event uploaded for counter12
21:34:37:543	Upload Task event uploaded for counter15
21:34:40:814	Upload Task event uploaded for counter19
21:34:43:835	Upload Task event uploaded for counter24
21:34:46:866	Upload Task event uploaded for counter25
21:34:49:880	Upload Task event uploaded for counter27
21:34:52:896	Upload Task event uploaded for counter30
21:34:55:932	Upload Task event uploaded for counter34
21:34:58:951	Upload Task event uploaded for counter37
21:35:01:968	Upload Task event uploaded for counter38
21:35:04:986	Upload Task event uploaded for counter41
21:35:08:005	Upload Task event uploaded for counter49
21:35:11:057	Upload Task event uploaded for counter51
21:35:14:071	Upload Task event uploaded for counter54
21:35:17:088	Upload Task event uploaded for counter55
21:35:20:105	Upload Task event uploaded for counter58
21:35:23:121	Upload Task event uploaded for counter59
21:35:26:166	Upload Task event uploaded for counter62
21:35:29:187	Upload Task event uploaded for counter65
21:35:32:204	Upload Task event uploaded for counter66
21:35:35:228	Upload Task event uploaded for counter78
21:35:38:270	Upload Task event uploaded for counter79
21:35:41:298	Upload Task event uploaded for counter80
21:35:44:328	Upload Task event uploaded for counter82
21:35:47:345	Upload Task event uploaded for counter83
21:35:50:364	Upload Task event uploaded for counter84
21:35:53:386	Upload Task event uploaded for counter85
21:35:56:403	Upload Task event uploaded for counter94
21:35:59:422	Upload Task event uploaded for counter95
21:36:02:440	Upload Task event uploaded for counter98
21:36:05:455	Upload Task event uploaded for counter100
21:36:08:469	Upload Task event uploaded for counter1
21:36:11:485	Upload Task event uploaded for counter2
21:36:14:615	Upload Task event uploaded for counter3
21:36:17:649	Upload Task event uploaded for counter5
21:36:20:664	Upload Task event uploaded for counter6
21:36:23:679	Upload Task event uploaded for counter10
21:36:26:710	Upload Task event uploaded for counter12
21:36:29:743	Upload Task event uploaded for counter15
21:36:32:813	Upload Task event uploaded for counter19
21:36:35:829	Upload Task event uploaded for counter24
21:36:38:846	Upload Task event uploaded for counter25
21:36:41:874	Upload Task event uploaded for counter27
21:36:44:893	Upload Task event uploaded for counter30
21:36:47:960	Upload Task event uploaded for counter34
21:36:50:975	Upload Task event uploaded for counter37
21:36:54:000	Upload Task event uploaded for counter38
21:36:57:087	Upload Task event uploaded for counter41
21:37:00:131	Upload Task event uploaded for counter49
21:37:03:151	Upload Task event uploaded for counter51
21:37:06:166	Upload Task event uploaded for counter54
21:37:09:185	Upload Task event uploaded for counter55
21:37:12:201	Upload Task event uploaded for counter56
21:37:15:223	Upload Task event uploaded for counter57
21:37:18:256	Upload Task event uploaded for counter58
21:37:21:274	Upload Task event uploaded for counter59
21:37:24:292	Upload Task event uploaded for counter60
21:37:27:329	Upload Task event uploaded for counter62
21:37:30:704	Upload Task event uploaded for counter65
21:37:33:739	Upload Task event uploaded for counter66
21:37:36:762	Upload Task event uploaded for counter78
21:37:39:818	Upload Task event uploaded for counter79
21:37:42:840	Upload Task event uploaded for counter80
21:37:45:872	Upload Task event uploaded for counter81
21:37:48:893	Upload Task event uploaded for counter82
21:37:51:925	Upload Task event uploaded for counter83
21:37:54:940	Upload Task event uploaded for counter85
21:37:57:957	Upload Task event uploaded for counter86
21:38:00:981	Upload Task event uploaded for counter94
21:38:03:996	Upload Task event uploaded for counter95
21:38:07:078	Upload Task event uploaded for counter98
21:38:10:096	Upload Task event uploaded for counter100
21:38:13:120	Upload Task event uploaded for counter1
21:38:16:141	Upload Task event uploaded for counter2
21:38:19:158	Upload Task event uploaded for counter3
21:38:22:178	Upload Task event uploaded for counter4
21:38:25:207	Upload Task event uploaded for counter5
21:38:28:242	Upload Task event uploaded for counter6
21:38:31:281	Upload Task event uploaded for counter10
21:38:34:296	Upload Task event uploaded for counter12
21:38:37:311	Upload Task event uploaded for counter15
21:38:40:341	Upload Task event uploaded for counter19
21:38:43:360	Upload Task event uploaded for counter24
21:38:46:383	Upload Task event uploaded for counter25
21:38:49:412	Upload Task event uploaded for counter27
21:38:52:481	Upload Task event uploaded for counter30
21:38:55:519	Upload Task event uploaded for counter34
21:38:58:544	Upload Task event uploaded for counter37
21:39:01:575	Upload Task event uploaded for counter38
21:39:04:591	Upload Task event uploaded for counter41
21:39:07:608	Upload Task event uploaded for counter45
21:39:10:663	Upload Task event uploaded for counter49
21:39:13:699	Upload Task event uploaded for counter51
21:39:16:728	Upload Task event uploaded for counter54
21:39:19:802	Upload Task event uploaded for counter55
21:39:22:823	Upload Task event uploaded for counter56
21:39:25:852	Upload Task event uploaded for counter57
21:39:28:869	Upload Task event uploaded for counter59
21:39:31:886	Upload Task event uploaded for counter60
21:39:34:906	Upload Task event uploaded for counter62
21:39:37:922	Upload Task event uploaded for counter65
21:39:40:943	Upload Task event uploaded for counter66
21:39:43:985	Upload Task event uploaded for counter68
21:39:47:010	Upload Task event uploaded for counter78
21:39:50:257	Upload Task event uploaded for counter79
21:39:53:274	Upload Task event uploaded for counter80
21:39:56:305	Upload Task event uploaded for counter81
21:39:59:321	Upload Task event uploaded for counter82
21:40:02:338	Upload Task event uploaded for counter83
21:40:05:354	Upload Task event uploaded for counter85
21:40:08:374	Upload Task event uploaded for counter86
21:40:11:398	Upload Task event uploaded for counter94
21:40:14:415	Upload Task event uploaded for counter95
21:40:17:434	Upload Task event uploaded for counter98
21:40:20:450	Upload Task event uploaded for counter100
21:40:23:465	Upload Task event uploaded for counter1
21:40:26:481	Upload Task event uploaded for counter2
21:40:29:514	Upload Task event uploaded for counter3
21:40:32:528	Upload Task event uploaded for counter4
21:40:35:548	Upload Task event uploaded for counter6
21:40:38:585	Upload Task event uploaded for counter10
21:40:41:625	Upload Task event uploaded for counter12
21:40:44:640	Upload Task event uploaded for counter15
21:40:47:668	Upload Task event uploaded for counter19
21:40:50:683	Upload Task event uploaded for counter24
21:40:53:703	Upload Task event uploaded for counter25
21:40:56:732	Upload Task event uploaded for counter27
21:40:59:758	Upload Task event uploaded for counter34
21:41:02:774	Upload Task event uploaded for counter37
21:41:05:826	Upload Task event uploaded for counter38
21:41:08:850	Upload Task event uploaded for counter41
21:41:11:868	Upload Task event uploaded for counter45
21:41:14:948	Upload Task event uploaded for counter49
21:41:17:969	Upload Task event uploaded for counter51
21:41:20:999	Upload Task event uploaded for counter54
21:41:24:023	Upload Task event uploaded for counter55
21:41:27:047	Upload Task event uploaded for counter56
21:41:30:069	Upload Task event uploaded for counter57
21:41:33:099	Upload Task event uploaded for counter59
21:41:36:145	Upload Task event uploaded for counter60
21:41:39:166	Upload Task event uploaded for counter62
21:41:42:205	Upload Task event uploaded for counter65
21:41:45:220	Upload Task event uploaded for counter68
21:41:48:236	Upload Task event uploaded for counter78
21:41:51:251	Upload Task event uploaded for counter79
21:41:54:300	Upload Task event uploaded for counter80
21:41:57:330	Upload Task event uploaded for counter81
21:42:00:346	Upload Task event uploaded for counter82
21:42:03:363	Upload Task event uploaded for counter83
21:42:06:386	Upload Task event uploaded for counter85
21:42:09:410	Upload Task event uploaded for counter86
21:42:12:431	Upload Task event uploaded for counter93
21:42:15:488	Upload Task event uploaded for counter94
21:42:18:508	Upload Task event uploaded for counter95
21:42:21:540	Upload Task event uploaded for counter98
21:42:24:558	Upload Task event uploaded for counter100
21:42:27:576	Upload Task event uploaded for counter1
21:42:30:607	Upload Task event uploaded for counter2
21:42:33:623	Upload Task event uploaded for counter3
21:42:36:657	Upload Task event uploaded for counter4
21:42:39:674	Upload Task event uploaded for counter6
21:42:42:688	Upload Task event uploaded for counter10
21:42:45:702	Upload Task event uploaded for counter12
21:42:48:716	Upload Task event uploaded for counter15
21:42:51:742	Upload Task event uploaded for counter19
21:42:54:779	Upload Task event uploaded for counter23
21:42:57:794	Upload Task event uploaded for counter24
21:43:00:810	Upload Task event uploaded for counter25
21:43:03:832	Upload Task event uploaded for counter27
21:43:06:847	Upload Task event uploaded for counter30
21:43:09:862	Upload Task event uploaded for counter34
21:43:12:889	Upload Task event uploaded for counter37
21:43:15:906	Upload Task event uploaded for counter38
21:43:18:943	Upload Task event uploaded for counter41
21:43:21:983	Upload Task event uploaded for counter44
21:43:25:005	Upload Task event uploaded for counter45
21:43:28:023	Upload Task event uploaded for counter47
21:43:31:042	Upload Task event uploaded for counter49
21:43:34:060	Upload Task event uploaded for counter51
21:43:37:112	Upload Task event uploaded for counter54
21:43:40:130	Upload Task event uploaded for counter55
21:43:43:152	Upload Task event uploaded for counter56
21:43:46:182	Upload Task event uploaded for counter57
21:43:49:201	Upload Task event uploaded for counter59
21:43:52:232	Upload Task event uploaded for counter60
21:43:55:248	Upload Task event uploaded for counter62
